date,average_price,type,year,geography,location_level,location_lat,location_lon
2015-07-05,1.53,conventional,2015,San Francisco,Level 3,37.7749295,-122.4194155
2015-07-05,1.96,organic,2015,San Francisco,Level 3,37.7749295,-122.4194155
2015-07-05,1.35,conventional,2015,Seattle,Level 3,47.6061389,-122.3328481
2015-07-05,1.98,organic,2015,Seattle,Level 3,47.6061389,-122.3328481
2015-07-05,1.05,conventional,2015,South Carolina,Level 3,33.836081,-81.1637245
2015-07-05,1.84,organic,2015,South Carolina,Level 3,33.836081,-81.1637245
2015-07-05,0.83,conventional,2015,South Central,Level 2,33.9891116,-118.2914872
2015-07-05,1.34,organic,2015,South Central,Level 2,33.9891116,-118.2914872
2015-07-05,0.99,conventional,2015,Southeast,Level 2,,
2015-07-05,1.72,organic,2015,Southeast,Level 2,,
2015-07-05,1.22,conventional,2015,Spokane,Level 3,47.6579711,-117.4235319
2015-07-05,1.85,organic,2015,Spokane,Level 3,47.6579711,-117.4235319
2015-07-05,1.32,conventional,2015,St. Louis,Level 3,38.6270025,-90.1994042
2015-07-05,1.86,organic,2015,St. Louis,Level 3,38.6270025,-90.1994042
2015-07-05,1.45,conventional,2015,Syracuse,Level 3,43.0481221,-76.14742439999999
2015-07-05,1.84,organic,2015,Syracuse,Level 3,43.0481221,-76.14742439999999
2015-07-05,0.95,conventional,2015,Tampa,Level 3,27.9516896,-82.45875269999999
2015-07-05,1.9,organic,2015,Tampa,Level 3,27.9516896,-82.45875269999999
2015-07-05,1.04,conventional,2015,Total U.S.,Level 1,37.09024,-95.712891
2015-07-05,1.0,organic,2015,Total U.S.,Level 1,37.09024,-95.712891
2015-07-05,0.98,conventional,2015,West,Level 2,,
2015-07-05,1.71,organic,2015,West,Level 2,,
2015-07-05,0.78,conventional,2015,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2015-07-05,1.58,organic,2015,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2015-07-12,1.05,conventional,2015,Albany,Level 3,42.6525793,-73.7562317
2015-07-12,2.01,organic,2015,Albany,Level 3,42.6525793,-73.7562317
2015-07-12,1.14,conventional,2015,Atlanta,Level 3,33.748752,-84.38768449999999
2015-07-12,1.6,organic,2015,Atlanta,Level 3,33.748752,-84.38768449999999
2015-07-12,1.1,conventional,2015,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2015-07-12,1.7,organic,2015,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2015-07-12,1.05,conventional,2015,Boise,Level 3,43.6150186,-116.2023137
2015-07-12,2.05,organic,2015,Boise,Level 3,43.6150186,-116.2023137
2015-07-12,1.14,conventional,2015,Boston,Level 3,42.3600825,-71.0588801
2015-07-12,2.19,organic,2015,Boston,Level 3,42.3600825,-71.0588801
2015-07-12,1.45,conventional,2015,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2015-07-12,2.02,organic,2015,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2015-07-12,1.13,conventional,2015,California,Level 2,36.778261,-119.4179324
2015-07-12,1.8,organic,2015,California,Level 2,36.778261,-119.4179324
2015-07-12,1.18,conventional,2015,Charlotte,Level 3,35.2270869,-80.8431267
2015-07-12,2.13,organic,2015,Charlotte,Level 3,35.2270869,-80.8431267
2015-07-12,1.26,conventional,2015,Chicago,Level 3,41.8781136,-87.6297982
2015-07-12,1.66,organic,2015,Chicago,Level 3,41.8781136,-87.6297982
2015-07-12,1.03,conventional,2015,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2015-07-12,1.56,organic,2015,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2015-07-12,1.04,conventional,2015,Columbus,Level 3,39.9611755,-82.99879419999999
2015-07-12,1.01,organic,2015,Columbus,Level 3,39.9611755,-82.99879419999999
2015-07-12,0.82,conventional,2015,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2015-07-12,1.27,organic,2015,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2015-07-12,1.18,conventional,2015,Denver,Level 3,39.7392358,-104.990251
2015-07-12,1.44,organic,2015,Denver,Level 3,39.7392358,-104.990251
2015-07-12,1.02,conventional,2015,Detroit,Level 3,42.331427,-83.0457538
2015-07-12,1.01,organic,2015,Detroit,Level 3,42.331427,-83.0457538
2015-07-12,1.19,conventional,2015,Grand Rapids,Level 3,42.9633599,-85.6680863
2015-07-12,1.86,organic,2015,Grand Rapids,Level 3,42.9633599,-85.6680863
2015-07-12,1.14,conventional,2015,Great Lakes,Level 2,45.0522366,-82.4846115
2015-07-12,1.4,organic,2015,Great Lakes,Level 2,45.0522366,-82.4846115
2015-07-12,1.17,conventional,2015,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2015-07-12,1.92,organic,2015,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2015-07-12,1.06,conventional,2015,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2015-07-12,2.38,organic,2015,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2015-07-12,0.79,conventional,2015,Houston,Level 3,29.7604267,-95.3698028
2015-07-12,1.17,organic,2015,Houston,Level 3,29.7604267,-95.3698028
2015-07-12,1.05,conventional,2015,Indianapolis,Level 3,39.768403,-86.158068
2015-07-12,1.19,organic,2015,Indianapolis,Level 3,39.768403,-86.158068
2015-07-12,1.22,conventional,2015,Jacksonville,Level 3,30.3321838,-81.65565099999999
2015-07-12,1.91,organic,2015,Jacksonville,Level 3,30.3321838,-81.65565099999999
2015-07-12,1.02,conventional,2015,Las Vegas,Level 3,36.171563,-115.1391009
2015-07-12,2.09,organic,2015,Las Vegas,Level 3,36.171563,-115.1391009
2015-07-12,1.03,conventional,2015,Los Angeles,Level 3,34.0549076,-118.242643
2015-07-12,1.59,organic,2015,Los Angeles,Level 3,34.0549076,-118.242643
2015-07-12,1.13,conventional,2015,Louisville,Level 3,38.2526647,-85.7584557
2015-07-12,1.48,organic,2015,Louisville,Level 3,38.2526647,-85.7584557
2015-07-12,1.24,conventional,2015,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2015-07-12,1.56,organic,2015,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2015-07-12,1.13,conventional,2015,Midsouth,Level 2,,
2015-07-12,1.51,organic,2015,Midsouth,Level 2,,
2015-07-12,1.09,conventional,2015,Nashville,Level 3,36.1626638,-86.7816016
2015-07-12,1.28,organic,2015,Nashville,Level 3,36.1626638,-86.7816016
2015-07-12,1.05,conventional,2015,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2015-07-12,1.55,organic,2015,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2015-07-12,1.27,conventional,2015,New York,Level 3,40.7127753,-74.0059728
2015-07-12,2.02,organic,2015,New York,Level 3,40.7127753,-74.0059728
2015-07-12,1.2,conventional,2015,Northeast,Level 2,43.2994285,-74.21793260000001
2015-07-12,2.01,organic,2015,Northeast,Level 2,43.2994285,-74.21793260000001
2015-07-12,1.1,conventional,2015,Northern New England,Level 3,43.9653889,-70.8226541
2015-07-12,1.95,organic,2015,Northern New England,Level 3,43.9653889,-70.8226541
2015-07-12,1.22,conventional,2015,Orlando,Level 3,28.5383832,-81.3789269
2015-07-12,1.89,organic,2015,Orlando,Level 3,28.5383832,-81.3789269
2015-07-12,1.38,conventional,2015,Philadelphia,Level 3,39.9525839,-75.1652215
2015-07-12,1.98,organic,2015,Philadelphia,Level 3,39.9525839,-75.1652215
2015-07-12,0.7,conventional,2015,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2015-07-12,1.82,organic,2015,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2015-07-12,1.48,conventional,2015,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2015-07-12,1.81,organic,2015,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2015-07-12,1.07,conventional,2015,Plains,Level 2,,
2015-07-12,1.89,organic,2015,Plains,Level 2,,
2015-07-12,1.02,conventional,2015,Portland,Level 3,45.515232,-122.6783853
2015-07-12,1.82,organic,2015,Portland,Level 3,45.515232,-122.6783853
2015-07-12,1.19,conventional,2015,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2015-07-12,1.77,organic,2015,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2015-07-12,1.02,conventional,2015,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2015-07-12,1.28,organic,2015,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2015-07-12,1.06,conventional,2015,Roanoke,Level 3,37.2709704,-79.9414266
2015-07-12,1.14,organic,2015,Roanoke,Level 3,37.2709704,-79.9414266
2015-07-12,1.23,conventional,2015,Sacramento,Level 3,38.5815719,-121.4943996
2015-07-12,1.72,organic,2015,Sacramento,Level 3,38.5815719,-121.4943996
2015-07-12,1.1,conventional,2015,San Diego,Level 3,32.715738,-117.1610838
2015-07-12,1.81,organic,2015,San Diego,Level 3,32.715738,-117.1610838
2015-07-12,1.39,conventional,2015,San Francisco,Level 3,37.7749295,-122.4194155
2015-07-12,2.09,organic,2015,San Francisco,Level 3,37.7749295,-122.4194155
2015-07-12,1.14,conventional,2015,Seattle,Level 3,47.6061389,-122.3328481
2015-07-12,2.23,organic,2015,Seattle,Level 3,47.6061389,-122.3328481
2015-07-12,1.14,conventional,2015,South Carolina,Level 3,33.836081,-81.1637245
2015-07-12,1.84,organic,2015,South Carolina,Level 3,33.836081,-81.1637245
2015-07-12,0.82,conventional,2015,South Central,Level 2,33.9891116,-118.2914872
2015-07-12,1.27,organic,2015,South Central,Level 2,33.9891116,-118.2914872
2015-07-12,1.17,conventional,2015,Southeast,Level 2,,
2015-07-12,1.72,organic,2015,Southeast,Level 2,,
2015-07-12,1.05,conventional,2015,Spokane,Level 3,47.6579711,-117.4235319
2015-07-12,2.07,organic,2015,Spokane,Level 3,47.6579711,-117.4235319
2015-07-12,1.13,conventional,2015,St. Louis,Level 3,38.6270025,-90.1994042
2015-07-12,1.92,organic,2015,St. Louis,Level 3,38.6270025,-90.1994042
2015-07-12,1.25,conventional,2015,Syracuse,Level 3,43.0481221,-76.14742439999999
2015-07-12,2.05,organic,2015,Syracuse,Level 3,43.0481221,-76.14742439999999
2015-07-12,1.17,conventional,2015,Tampa,Level 3,27.9516896,-82.45875269999999
2015-07-12,1.63,organic,2015,Tampa,Level 3,27.9516896,-82.45875269999999
2015-07-12,1.07,conventional,2015,Total U.S.,Level 1,37.09024,-95.712891
2015-07-12,1.0,organic,2015,Total U.S.,Level 1,37.09024,-95.712891
2015-07-12,1.01,conventional,2015,West,Level 2,,
2015-07-12,1.81,organic,2015,West,Level 2,,
2015-07-12,0.77,conventional,2015,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2015-07-12,1.96,organic,2015,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2015-07-19,1.26,conventional,2015,Albany,Level 3,42.6525793,-73.7562317
2015-07-19,2.08,organic,2015,Albany,Level 3,42.6525793,-73.7562317
2015-07-19,0.97,conventional,2015,Atlanta,Level 3,33.748752,-84.38768449999999
2015-07-19,1.29,organic,2015,Atlanta,Level 3,33.748752,-84.38768449999999
2015-07-19,1.18,conventional,2015,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2015-07-19,1.81,organic,2015,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2015-07-19,1.09,conventional,2015,Boise,Level 3,43.6150186,-116.2023137
2015-07-19,1.45,organic,2015,Boise,Level 3,43.6150186,-116.2023137
2015-07-19,1.18,conventional,2015,Boston,Level 3,42.3600825,-71.0588801
2015-07-19,2.05,organic,2015,Boston,Level 3,42.3600825,-71.0588801
2015-07-19,1.36,conventional,2015,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2015-07-19,1.91,organic,2015,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2015-07-19,1.18,conventional,2015,California,Level 2,36.778261,-119.4179324
2015-07-19,1.89,organic,2015,California,Level 2,36.778261,-119.4179324
2015-07-19,1.19,conventional,2015,Charlotte,Level 3,35.2270869,-80.8431267
2015-07-19,2.05,organic,2015,Charlotte,Level 3,35.2270869,-80.8431267
2015-07-19,1.24,conventional,2015,Chicago,Level 3,41.8781136,-87.6297982
2015-07-19,1.65,organic,2015,Chicago,Level 3,41.8781136,-87.6297982
2015-07-19,1.06,conventional,2015,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2015-07-19,1.66,organic,2015,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2015-07-19,1.05,conventional,2015,Columbus,Level 3,39.9611755,-82.99879419999999
2015-07-19,1.46,organic,2015,Columbus,Level 3,39.9611755,-82.99879419999999
2015-07-19,0.82,conventional,2015,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2015-07-19,1.29,organic,2015,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2015-07-19,1.1,conventional,2015,Denver,Level 3,39.7392358,-104.990251
2015-07-19,1.45,organic,2015,Denver,Level 3,39.7392358,-104.990251
2015-07-19,1.04,conventional,2015,Detroit,Level 3,42.331427,-83.0457538
2015-07-19,1.24,organic,2015,Detroit,Level 3,42.331427,-83.0457538
2015-07-19,1.05,conventional,2015,Grand Rapids,Level 3,42.9633599,-85.6680863
2015-07-19,1.9,organic,2015,Grand Rapids,Level 3,42.9633599,-85.6680863
2015-07-19,1.12,conventional,2015,Great Lakes,Level 2,45.0522366,-82.4846115
2015-07-19,1.48,organic,2015,Great Lakes,Level 2,45.0522366,-82.4846115
2015-07-19,1.19,conventional,2015,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2015-07-19,1.92,organic,2015,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2015-07-19,1.32,conventional,2015,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2015-07-19,2.45,organic,2015,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2015-07-19,0.78,conventional,2015,Houston,Level 3,29.7604267,-95.3698028
2015-07-19,1.21,organic,2015,Houston,Level 3,29.7604267,-95.3698028
2015-07-19,1.07,conventional,2015,Indianapolis,Level 3,39.768403,-86.158068
2015-07-19,0.99,organic,2015,Indianapolis,Level 3,39.768403,-86.158068
2015-07-19,1.0,conventional,2015,Jacksonville,Level 3,30.3321838,-81.65565099999999
2015-07-19,1.63,organic,2015,Jacksonville,Level 3,30.3321838,-81.65565099999999
2015-07-19,1.03,conventional,2015,Las Vegas,Level 3,36.171563,-115.1391009
2015-07-19,1.92,organic,2015,Las Vegas,Level 3,36.171563,-115.1391009
2015-07-19,1.02,conventional,2015,Los Angeles,Level 3,34.0549076,-118.242643
2015-07-19,1.56,organic,2015,Los Angeles,Level 3,34.0549076,-118.242643
2015-07-19,1.08,conventional,2015,Louisville,Level 3,38.2526647,-85.7584557
2015-07-19,1.18,organic,2015,Louisville,Level 3,38.2526647,-85.7584557
2015-07-19,0.96,conventional,2015,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2015-07-19,1.45,organic,2015,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2015-07-19,1.14,conventional,2015,Midsouth,Level 2,,
2015-07-19,1.51,organic,2015,Midsouth,Level 2,,
2015-07-19,0.98,conventional,2015,Nashville,Level 3,36.1626638,-86.7816016
2015-07-19,1.23,organic,2015,Nashville,Level 3,36.1626638,-86.7816016
2015-07-19,0.98,conventional,2015,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2015-07-19,1.45,organic,2015,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2015-07-19,1.37,conventional,2015,New York,Level 3,40.7127753,-74.0059728
2015-07-19,2.2,organic,2015,New York,Level 3,40.7127753,-74.0059728
2015-07-19,1.27,conventional,2015,Northeast,Level 2,43.2994285,-74.21793260000001
2015-07-19,2.07,organic,2015,Northeast,Level 2,43.2994285,-74.21793260000001
2015-07-19,1.03,conventional,2015,Northern New England,Level 3,43.9653889,-70.8226541
2015-07-19,1.96,organic,2015,Northern New England,Level 3,43.9653889,-70.8226541
2015-07-19,0.98,conventional,2015,Orlando,Level 3,28.5383832,-81.3789269
2015-07-19,1.72,organic,2015,Orlando,Level 3,28.5383832,-81.3789269
2015-07-19,1.39,conventional,2015,Philadelphia,Level 3,39.9525839,-75.1652215
2015-07-19,1.97,organic,2015,Philadelphia,Level 3,39.9525839,-75.1652215
2015-07-19,0.76,conventional,2015,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2015-07-19,1.85,organic,2015,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2015-07-19,1.44,conventional,2015,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2015-07-19,1.83,organic,2015,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2015-07-19,1.09,conventional,2015,Plains,Level 2,,
2015-07-19,1.85,organic,2015,Plains,Level 2,,
2015-07-19,1.18,conventional,2015,Portland,Level 3,45.515232,-122.6783853
2015-07-19,1.37,organic,2015,Portland,Level 3,45.515232,-122.6783853
2015-07-19,1.2,conventional,2015,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2015-07-19,1.76,organic,2015,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2015-07-19,1.02,conventional,2015,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2015-07-19,1.35,organic,2015,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2015-07-19,1.04,conventional,2015,Roanoke,Level 3,37.2709704,-79.9414266
2015-07-19,1.19,organic,2015,Roanoke,Level 3,37.2709704,-79.9414266
2015-07-19,1.29,conventional,2015,Sacramento,Level 3,38.5815719,-121.4943996
2015-07-19,1.98,organic,2015,Sacramento,Level 3,38.5815719,-121.4943996
2015-07-19,1.15,conventional,2015,San Diego,Level 3,32.715738,-117.1610838
2015-07-19,1.85,organic,2015,San Diego,Level 3,32.715738,-117.1610838
2015-07-19,1.56,conventional,2015,San Francisco,Level 3,37.7749295,-122.4194155
2015-07-19,2.36,organic,2015,San Francisco,Level 3,37.7749295,-122.4194155
2015-07-19,1.25,conventional,2015,Seattle,Level 3,47.6061389,-122.3328481
2015-07-19,1.64,organic,2015,Seattle,Level 3,47.6061389,-122.3328481
2015-07-19,1.05,conventional,2015,South Carolina,Level 3,33.836081,-81.1637245
2015-07-19,1.79,organic,2015,South Carolina,Level 3,33.836081,-81.1637245
2015-07-19,0.83,conventional,2015,South Central,Level 2,33.9891116,-118.2914872
2015-07-19,1.31,organic,2015,South Central,Level 2,33.9891116,-118.2914872
2015-07-19,0.99,conventional,2015,Southeast,Level 2,,
2015-07-19,1.53,organic,2015,Southeast,Level 2,,
2015-07-19,1.16,conventional,2015,Spokane,Level 3,47.6579711,-117.4235319
2015-07-19,1.55,organic,2015,Spokane,Level 3,47.6579711,-117.4235319
2015-07-19,1.2,conventional,2015,St. Louis,Level 3,38.6270025,-90.1994042
2015-07-19,1.86,organic,2015,St. Louis,Level 3,38.6270025,-90.1994042
2015-07-19,1.38,conventional,2015,Syracuse,Level 3,43.0481221,-76.14742439999999
2015-07-19,2.07,organic,2015,Syracuse,Level 3,43.0481221,-76.14742439999999
2015-07-19,0.97,conventional,2015,Tampa,Level 3,27.9516896,-82.45875269999999
2015-07-19,1.42,organic,2015,Tampa,Level 3,27.9516896,-82.45875269999999
2015-07-19,1.07,conventional,2015,Total U.S.,Level 1,37.09024,-95.712891
2015-07-19,1.0,organic,2015,Total U.S.,Level 1,37.09024,-95.712891
2015-07-19,1.04,conventional,2015,West,Level 2,,
2015-07-19,1.56,organic,2015,West,Level 2,,
2015-07-19,0.76,conventional,2015,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2015-07-19,1.74,organic,2015,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2015-07-26,1.11,conventional,2015,Albany,Level 3,42.6525793,-73.7562317
2015-07-26,2.01,organic,2015,Albany,Level 3,42.6525793,-73.7562317
2015-07-26,1.08,conventional,2015,Atlanta,Level 3,33.748752,-84.38768449999999
2015-07-26,1.56,organic,2015,Atlanta,Level 3,33.748752,-84.38768449999999
2015-07-26,1.2,conventional,2015,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2015-07-26,1.72,organic,2015,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2015-07-26,1.07,conventional,2015,Boise,Level 3,43.6150186,-116.2023137
2015-07-26,2.08,organic,2015,Boise,Level 3,43.6150186,-116.2023137
2015-07-26,1.28,conventional,2015,Boston,Level 3,42.3600825,-71.0588801
2015-07-26,2.02,organic,2015,Boston,Level 3,42.3600825,-71.0588801
2015-07-26,1.39,conventional,2015,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2015-07-26,1.87,organic,2015,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2015-07-26,1.13,conventional,2015,California,Level 2,36.778261,-119.4179324
2015-07-26,1.93,organic,2015,California,Level 2,36.778261,-119.4179324
2015-07-26,1.23,conventional,2015,Charlotte,Level 3,35.2270869,-80.8431267
2015-07-26,2.08,organic,2015,Charlotte,Level 3,35.2270869,-80.8431267
2015-07-26,1.12,conventional,2015,Chicago,Level 3,41.8781136,-87.6297982
2015-07-26,1.62,organic,2015,Chicago,Level 3,41.8781136,-87.6297982
2015-07-26,1.03,conventional,2015,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2015-07-26,1.63,organic,2015,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2015-07-26,1.02,conventional,2015,Columbus,Level 3,39.9611755,-82.99879419999999
2015-07-26,1.31,organic,2015,Columbus,Level 3,39.9611755,-82.99879419999999
2015-07-26,0.8,conventional,2015,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2015-07-26,1.14,organic,2015,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2015-07-26,1.18,conventional,2015,Denver,Level 3,39.7392358,-104.990251
2015-07-26,1.43,organic,2015,Denver,Level 3,39.7392358,-104.990251
2015-07-26,0.99,conventional,2015,Detroit,Level 3,42.331427,-83.0457538
2015-07-26,1.28,organic,2015,Detroit,Level 3,42.331427,-83.0457538
2015-07-26,1.12,conventional,2015,Grand Rapids,Level 3,42.9633599,-85.6680863
2015-07-26,1.86,organic,2015,Grand Rapids,Level 3,42.9633599,-85.6680863
2015-07-26,1.1,conventional,2015,Great Lakes,Level 2,45.0522366,-82.4846115
2015-07-26,1.5,organic,2015,Great Lakes,Level 2,45.0522366,-82.4846115
