average_price,total_volume,geography
1.01,162357.83,Roanoke
1.32,472090.23,Sacramento
1.06,550756.68,San Diego
1.47,850104.12,San Francisco
1.13,563852.38,Seattle
1.03,419927.05,South Carolina
0.78,6802635.25,South Central
0.96,4804279.06,Southeast
1.12,83575.85,Spokane
1.16,151456.08,St. Louis
1.53,51792.9,Syracuse
0.95,560691.13,Tampa
1.04,37130688.91,Total U.S.
0.92,6676702.06,West
0.88,863039.15,West Tex/New Mexico
1.37,81473.15,Albany
0.9,597759.18,Atlanta
1.34,885728.19,Baltimore/Washington
0.89,89822.98,Boise
1.27,672672.86,Boston
1.38,124095.82,Buffalo/Rochester
1.12,6059764.51,California
1.42,180989.26,Charlotte
1.67,635036.01,Chicago
1.04,266719.89,Cincinnati/Dayton
1.06,177299.48,Columbus
0.79,1308970.15,Dallas/Ft. Worth
0.98,791566.05,Denver
1.09,339890.13,Detroit
1.58,136492.43,Grand Rapids
1.3,3078051.63,Great Lakes
1.19,272611.45,Harrisburg/Scranton
1.22,364052.46,Hartford/Springfield
0.76,1217346.73,Houston
1.29,157333.39,Indianapolis
1.1,150295.99,Jacksonville
0.89,378865.38,Las Vegas
0.95,2939704.87,Los Angeles
1.21,90086.4,Louisville
1.2,480734.81,Miami/Ft. Lauderdale
1.18,3068639.36,Midsouth
0.75,250165.13,Nashville
1.13,250492.62,New Orleans/Mobile
1.26,1558413.54,New York
1.28,4456957.62,Northeast
1.44,343314.74,Northern New England
1.18,312266.53,Orlando
1.24,499659.75,Philadelphia
0.88,961997.61,Phoenix/Tucson
1.33,80206.95,Pittsburgh
1.18,1697761.29,Plains
0.88,671817.53,Portland
1.31,248257.02,Raleigh/Greensboro
1.13,240632.37,Richmond/Norfolk
1.02,156833.09,Roanoke
1.34,432472.11,Sacramento
1.08,498555.72,San Diego
1.43,862732.45,San Francisco
1.0,644049.31,Seattle
1.08,341887.56,South Carolina
0.82,6236078.55,South Central
1.08,3431698.41,Southeast
0.98,83096.19,Spokane
1.05,182676.07,St. Louis
1.35,60993.34,Syracuse
1.16,338518.81,Tampa
1.08,34126730.95,Total U.S.
0.96,6097779.55,West
0.73,1012039.31,West Tex/New Mexico
1.39,79513.63,Albany
1.01,527700.95,Atlanta
1.5,732424.67,Baltimore/Washington
0.97,82377.77,Boise
1.45,489600.6,Boston
1.54,122908.68,Buffalo/Rochester
1.22,5471565.28,California
1.43,182978.3,Charlotte
1.7,600389.56,Chicago
0.96,288857.14,Cincinnati/Dayton
1.07,167438.32,Columbus
0.8,1382358.0,Dallas/Ft. Worth
1.02,757358.11,Denver
1.1,320748.32,Detroit
1.49,139511.61,Grand Rapids
1.28,2996317.15,Great Lakes
1.26,220697.92,Harrisburg/Scranton
1.51,233869.17,Hartford/Springfield
0.83,1127109.48,Houston
1.26,153211.68,Indianapolis
1.05,175928.62,Jacksonville
1.12,278479.43,Las Vegas
1.06,2589309.14,Los Angeles
1.26,87633.41,Louisville
1.19,541030.4,Miami/Ft. Lauderdale
1.28,2785256.41,Midsouth
1.01,191359.67,Nashville
1.18,244913.97,New Orleans/Mobile
1.5,1108446.44,New York
1.45,3442454.03,Northeast
1.48,316980.64,Northern New England
1.16,319543.98,Orlando
1.41,403065.41,Philadelphia
1.0,826738.9,Phoenix/Tucson
1.27,91298.63,Pittsburgh
1.24,1641724.15,Plains
0.94,603235.38,Portland
1.27,278129.66,Raleigh/Greensboro
1.18,238848.85,Richmond/Norfolk
1.06,144272.73,Roanoke
1.39,407813.86,Sacramento
1.18,457197.25,San Diego
1.5,813575.88,San Francisco
1.03,586212.19,Seattle
1.12,331549.04,South Carolina
0.86,6130653.55,South Central
1.11,3403999.22,Southeast
1.05,74748.35,Spokane
1.17,147517.96,St. Louis
1.46,55922.25,Syracuse
1.14,344938.28,Tampa
1.15,31346091.46,Total U.S.
1.04,5474121.64,West
0.95,749931.49,West Tex/New Mexico
1.62,96853.15,Albany
1.26,435756.8,Atlanta
1.58,678671.71,Baltimore/Washington
0.91,87557.13,Boise
1.53,483057.37,Boston
1.4,134327.1,Buffalo/Rochester
1.15,6075588.68,California
1.47,189131.52,Charlotte
1.8,553863.82,Chicago
1.09,268805.44,Cincinnati/Dayton
1.14,151978.88,Columbus
0.92,1150789.41,Dallas/Ft. Worth
1.15,680946.51,Denver
1.24,274937.38,Detroit
1.55,137599.07,Grand Rapids
1.37,2834326.48,Great Lakes
1.37,222019.37,Harrisburg/Scranton
1.63,224391.93,Hartford/Springfield
0.96,1027782.31,Houston
1.39,150804.6,Indianapolis
1.26,158194.1,Jacksonville
1.2,242299.74,Las Vegas
1.0,3007073.27,Los Angeles
1.37,75513.07,Louisville
1.43,558552.18,Miami/Ft. Lauderdale
1.37,2568161.45,Midsouth
1.16,174768.99,Nashville
1.19,264726.41,New Orleans/Mobile
1.62,1061132.87,New York
1.53,3458790.86,Northeast
1.58,315399.04,Northern New England
1.4,302808.91,Orlando
1.54,366205.45,Philadelphia
1.04,811939.65,Phoenix/Tucson
1.01,165178.31,Pittsburgh
1.35,1419113.4,Plains
0.87,694289.8,Portland
1.35,255043.21,Raleigh/Greensboro
1.27,210791.27,Richmond/Norfolk
1.07,142130.59,Roanoke
1.34,420076.53,Sacramento
1.05,566089.72,San Diego
1.43,860546.65,San Francisco
1.03,655426.45,Seattle
1.25,327724.02,South Carolina
0.98,5344837.49,South Central
1.32,3266161.45,Southeast
1.09,86853.6,Spokane
1.06,165887.64,St. Louis
1.54,61352.25,Syracuse
1.37,349975.92,Tampa
1.22,30305112.89,Total U.S.
1.08,5338132.99,West
1.07,598623.24,West Tex/New Mexico
1.51,75480.26,Albany
1.26,440044.4,Atlanta
1.66,672759.7,Baltimore/Washington
0.9,106259.51,Boise
1.59,459163.77,Boston
1.35,132143.53,Buffalo/Rochester
1.19,5652496.31,California
1.48,178410.82,Charlotte
1.83,509215.79,Chicago
1.03,280396.12,Cincinnati/Dayton
1.3,123300.36,Columbus
0.95,1033290.02,Dallas/Ft. Worth
1.18,677071.87,Denver
1.25,266892.47,Detroit
1.6,122091.54,Grand Rapids
1.38,2618805.67,Great Lakes
1.4,214726.86,Harrisburg/Scranton
1.69,216818.99,Hartford/Springfield
0.98,1023030.28,Houston
1.31,146709.18,Indianapolis
1.31,159576.97,Jacksonville
1.22,246512.99,Las Vegas
1.06,2865744.94,Los Angeles
1.24,75004.32,Louisville
1.51,539574.59,Miami/Ft. Lauderdale
1.38,2540672.44,Midsouth
1.15,172755.25,Nashville
1.29,214690.77,New Orleans/Mobile
1.72,1057930.65,New York
1.59,3257752.57,Northeast
1.52,291185.37,Northern New England
1.45,301939.19,Orlando
1.61,366233.17,Philadelphia
1.03,815711.64,Phoenix/Tucson
1.3,92483.87,Pittsburgh
1.37,1352081.51,Plains
0.83,954737.07,Portland
1.36,261886.32,Raleigh/Greensboro
1.19,229339.1,Richmond/Norfolk
1.13,133182.18,Roanoke
1.35,381992.7,Sacramento
1.09,534801.53,San Diego
1.52,731993.57,San Francisco
0.89,917139.67,Seattle
1.3,301001.94,South Carolina
1.01,5006659.75,South Central
1.38,3106952.74,Southeast
0.87,131585.32,Spokane
1.16,140030.37,St. Louis
1.43,53796.49,Syracuse
1.45,323324.31,Tampa
1.23,29615008.49,Total U.S.
1.03,6079587.47,West
1.14,605034.4,West Tex/New Mexico
1.13,101087.84,Albany
1.23,452109.18,Atlanta
1.59,676188.97,Baltimore/Washington
1.03,84234.53,Boise
1.49,468135.46,Boston
1.37,135059.42,Buffalo/Rochester
1.34,5375978.5,California
1.51,178235.75,Charlotte
1.82,515146.04,Chicago
1.01,276819.57,Cincinnati/Dayton
1.33,120833.05,Columbus
0.93,1162334.53,Dallas/Ft. Worth
1.08,758236.76,Denver
1.27,253886.8,Detroit
1.62,116477.56,Grand Rapids
1.35,2624202.9,Great Lakes
1.42,219089.52,Harrisburg/Scranton
1.62,231063.21,Hartford/Springfield
0.98,1075303.77,Houston
1.2,143911.76,Indianapolis
1.31,135520.48,Jacksonville
1.16,276030.7,Las Vegas
1.16,2766529.12,Los Angeles
1.15,78262.36,Louisville
1.49,410181.24,Miami/Ft. Lauderdale
1.39,2469381.94,Midsouth
1.2,156477.24,Nashville
1.25,233898.8,New Orleans/Mobile
1.76,1031060.45,New York
1.54,3350949.74,Northeast
1.4,305506.51,Northern New England
1.44,267399.38,Orlando
1.71,355667.75,Philadelphia
0.99,885661.32,Phoenix/Tucson
1.29,89506.29,Pittsburgh
1.41,1360541.39,Plains
1.08,598035.57,Portland
1.39,254093.87,Raleigh/Greensboro
1.25,213460.34,Richmond/Norfolk
1.23,118935.46,Roanoke
1.49,370422.62,Sacramento
1.25,473046.6,San Diego
1.82,673082.26,San Francisco
1.23,556874.5,Seattle
1.32,262764.71,South Carolina
1.0,5416591.81,South Central
1.37,2885138.33,Southeast
1.19,76241.91,Spokane
1.3,125599.65,St. Louis
1.23,69593.63,Syracuse
1.45,337370.09,Tampa
1.27,28857581.98,Total U.S.
1.13,5374797.25,West
1.05,732830.17,West Tex/New Mexico
1.4,69060.9,Albany
1.16,459564.78,Atlanta
1.69,638848.04,Baltimore/Washington
1.09,77804.54,Boise
1.6,453605.17,Boston
1.36,131180.81,Buffalo/Rochester
1.4,4878037.64,California
1.39,190846.01,Charlotte
1.8,523682.5,Chicago
1.07,246801.93,Cincinnati/Dayton
1.31,123388.77,Columbus
0.99,1021028.79,Dallas/Ft. Worth
1.15,673392.59,Denver
1.26,256744.34,Detroit
1.63,117842.82,Grand Rapids
1.4,2517672.23,Great Lakes
1.49,205728.4,Harrisburg/Scranton
1.82,208966.36,Hartford/Springfield
0.98,992992.79,Houston
1.27,138921.48,Indianapolis
1.12,157329.41,Jacksonville
1.08,315743.92,Las Vegas
1.17,2548687.86,Los Angeles
1.1,81707.99,Louisville
1.28,537970.39,Miami/Ft. Lauderdale
1.4,2442981.97,Midsouth
1.06,177609.17,Nashville
1.36,222712.89,New Orleans/Mobile
1.89,969846.54,New York
1.65,3107049.25,Northeast
1.47,290884.89,Northern New England
1.23,311363.97,Orlando
1.74,335408.43,Philadelphia
1.03,831120.57,Phoenix/Tucson
1.27,87503.46,Pittsburgh
1.49,1252399.56,Plains
1.16,563725.3,Portland
1.37,247656.68,Raleigh/Greensboro
1.28,203089.29,Richmond/Norfolk
1.22,121791.92,Roanoke
1.61,330213.06,Sacramento
1.27,443367.98,San Diego
1.99,590535.06,San Francisco
1.2,618367.26,Seattle
1.3,281240.11,South Carolina
1.03,4967651.41,South Central
1.24,3233029.42,Southeast
1.33,68850.22,Spokane
1.29,124201.08,St. Louis
1.36,55053.59,Syracuse
1.26,371149.3,Tampa
1.3,27707046.82,Total U.S.
1.15,5308225.44,West
0.87,902725.42,West Tex/New Mexico
1.19,92080.35,Albany
1.23,422281.05,Atlanta
1.85,584275.61,Baltimore/Washington
1.17,70652.14,Boise
1.58,439551.69,Boston
1.6,110744.71,Buffalo/Rochester
1.39,3899040.66,California
1.52,167741.27,Charlotte
1.84,431274.2,Chicago
0.96,273804.0,Cincinnati/Dayton
1.11,156831.11,Columbus
1.08,993986.41,Dallas/Ft. Worth
1.24,594392.87,Denver
1.35,227233.92,Detroit
1.72,100904.77,Grand Rapids
1.35,2528597.22,Great Lakes
1.6,195809.34,Harrisburg/Scranton
1.78,213547.17,Hartford/Springfield
1.0,777847.84,Houston
1.31,142946.23,Indianapolis
1.35,119840.12,Jacksonville
1.13,254999.4,Las Vegas
1.23,2133563.24,Los Angeles
1.23,75593.36,Louisville
1.59,437488.84,Miami/Ft. Lauderdale
1.47,2287507.52,Midsouth
1.19,163017.85,Nashville
1.44,203438.23,New Orleans/Mobile
1.95,807564.93,New York
1.67,2916578.9,Northeast
1.48,291385.56,Northern New England
1.52,236500.42,Orlando
1.89,293380.24,Philadelphia
1.02,699711.07,Phoenix/Tucson
1.3,90368.85,Pittsburgh
1.53,1179301.18,Plains
1.12,568596.03,Portland
1.4,239744.28,Raleigh/Greensboro
1.34,178512.86,Richmond/Norfolk
1.26,107231.19,Roanoke
1.59,253163.64,Sacramento
1.32,366026.91,San Diego
1.87,411873.66,San Francisco
1.12,619599.06,Seattle
1.4,260446.46,South Carolina
1.09,4477594.56,South Central
1.43,2704875.68,Southeast
1.23,79477.96,Spokane
0.95,184407.0,St. Louis
1.38,56428.14,Syracuse
1.53,281815.95,Tampa
1.34,24753513.95,Total U.S.
1.17,4760018.22,West
1.0,620389.4,West Tex/New Mexico
1.46,58375.1,Albany
1.26,408314.87,Atlanta
1.86,522546.62,Baltimore/Washington
1.34,59788.57,Boise
1.67,376500.91,Boston
1.65,71163.53,Buffalo/Rochester
1.68,3139833.5,California
1.58,142955.49,Charlotte
2.07,375213.57,Chicago
1.02,241671.24,Cincinnati/Dayton
1.1,138565.73,Columbus
1.14,801081.72,Dallas/Ft. Worth
1.13,576353.94,Denver
1.4,193940.78,Detroit
1.42,107013.58,Grand Rapids
1.36,2275351.91,Great Lakes
1.59,171652.4,Harrisburg/Scranton
1.81,180113.35,Hartford/Springfield
1.15,709890.11,Houston
1.2,139574.84,Indianapolis
1.41,115122.47,Jacksonville
1.16,223089.05,Las Vegas
1.48,1499286.88,Los Angeles
1.28,70137.79,Louisville
1.57,403657.05,Miami/Ft. Lauderdale
1.48,2083054.88,Midsouth
1.18,151715.9,Nashville
1.48,163510.83,New Orleans/Mobile
1.99,618279.77,New York
1.72,2364424.49,Northeast
1.52,255455.34,Northern New England
1.54,223224.74,Orlando
1.83,254423.1,Philadelphia
1.11,644652.47,Phoenix/Tucson
1.25,86820.55,Pittsburgh
1.54,1058938.09,Plains
1.4,407047.88,Portland
1.42,211956.24,Raleigh/Greensboro
1.28,174400.73,Richmond/Norfolk
1.26,105608.34,Roanoke
1.79,238699.3,Sacramento
1.65,270941.97,San Diego
2.2,477937.8,San Francisco
1.42,368056.21,Seattle
1.43,227993.9,South Carolina
1.19,3733135.22,South Central
1.44,2502552.63,Southeast
1.39,51300.44,Spokane
1.01,128966.42,St. Louis
1.56,33699.68,Syracuse
1.52,265332.11,Tampa
1.43,21009730.21,Total U.S.
1.26,3852439.62,West
1.11,474480.97,West Tex/New Mexico
1.63,57178.2,Albany
1.29,393826.35,Atlanta
1.8,537945.82,Baltimore/Washington
1.37,59587.14,Boise
1.62,366175.49,Boston
1.64,81691.65,Buffalo/Rochester
1.68,3395058.42,California
1.57,142095.92,Charlotte
2.07,376476.71,Chicago
1.08,239233.63,Cincinnati/Dayton
1.41,114207.94,Columbus
1.14,894904.55,Dallas/Ft. Worth
1.31,533947.5,Denver
1.4,231422.37,Detroit
1.67,100001.45,Grand Rapids
1.48,2222383.47,Great Lakes
1.55,174837.42,Harrisburg/Scranton
1.83,173620.97,Hartford/Springfield
1.12,782911.25,Houston
1.37,126205.09,Indianapolis
1.41,127895.28,Jacksonville
1.2,225301.45,Las Vegas
1.52,1595013.07,Los Angeles
1.27,70881.52,Louisville
1.51,426159.64,Miami/Ft. Lauderdale
1.54,2077507.41,Midsouth
1.31,146936.93,Nashville
1.49,183542.31,New Orleans/Mobile
1.93,767190.62,New York
1.71,2507401.04,Northeast
1.47,242666.87,Northern New England
1.47,236696.6,Orlando
1.86,269770.44,Philadelphia
1.0,734433.2,Phoenix/Tucson
1.25,92657.44,Pittsburgh
1.55,1281023.69,Plains
1.35,467433.56,Portland
1.53,215345.69,Raleigh/Greensboro
1.39,169723.23,Richmond/Norfolk
1.39,104169.98,Roanoke
1.78,266345.33,Sacramento
1.68,292299.52,San Diego
2.07,492504.81,San Francisco
1.43,446970.37,Seattle
1.5,222378.08,South Carolina
1.16,4214624.13,South Central
1.44,2590997.85,Southeast
1.48,61365.68,Spokane
1.25,139697.75,St. Louis
1.59,38868.74,Syracuse
1.46,284328.38,Tampa
1.44,22534698.38,Total U.S.
1.26,4245702.35,West
0.99,643630.66,West Tex/New Mexico
1.62,63608.01,Albany
1.25,408260.87,Atlanta
1.73,559978.64,Baltimore/Washington
1.28,67212.14,Boise
1.56,397601.1,Boston
1.6,87366.58,Buffalo/Rochester
1.48,3848128.2,California
1.64,144089.12,Charlotte
1.82,436710.91,Chicago
1.07,249072.9,Cincinnati/Dayton
1.38,116814.65,Columbus
1.08,894000.36,Dallas/Ft. Worth
1.18,661296.8,Denver
1.39,236523.09,Detroit
1.59,118566.57,Grand Rapids
1.41,2348814.17,Great Lakes
1.42,197920.72,Harrisburg/Scranton
1.82,184928.64,Hartford/Springfield
1.05,828866.8,Houston
1.29,127579.36,Indianapolis
1.31,140702.87,Jacksonville
1.1,259546.55,Las Vegas
1.29,1913492.61,Los Angeles
1.34,64958.65,Louisville
1.43,478305.06,Miami/Ft. Lauderdale
1.52,2075282.76,Midsouth
1.39,141387.19,Nashville
1.26,225721.51,New Orleans/Mobile
1.9,830018.48,New York
1.67,2706838.44,Northeast
1.48,268388.51,Northern New England
1.4,250639.48,Orlando
1.72,293852.55,Philadelphia
0.94,911367.38,Phoenix/Tucson
1.26,86306.22,Pittsburgh
1.57,1187396.84,Plains
1.22,487762.79,Portland
1.47,211408.68,Raleigh/Greensboro
1.33,177641.28,Richmond/Norfolk
1.41,98075.02,Roanoke
1.62,277735.11,Sacramento
1.37,353828.79,San Diego
1.94,506543.8,San Francisco
1.43,472868.46,Seattle
1.41,255288.43,South Carolina
1.11,4224677.32,South Central
1.37,2819888.75,Southeast
1.07,99460.72,Spokane
1.34,128094.25,St. Louis
1.62,39271.46,Syracuse
1.38,323761.18,Tampa
1.36,24075126.49,Total U.S.
1.18,4864099.95,West
0.96,690820.58,West Tex/New Mexico
1.56,70089.51,Albany
1.14,448936.04,Atlanta
1.6,566160.06,Baltimore/Washington
1.27,62526.51,Boise
1.39,475677.35,Boston
1.63,78675.66,Buffalo/Rochester
1.32,4253815.59,California
1.57,135608.11,Charlotte
1.13,694873.06,Chicago
0.98,242174.1,Cincinnati/Dayton
1.33,117299.16,Columbus
1.0,910226.05,Dallas/Ft. Worth
1.28,543816.6,Denver
1.35,243576.96,Detroit
1.46,127392.78,Grand Rapids
1.23,2637621.79,Great Lakes
1.37,191755.51,Harrisburg/Scranton
1.62,240655.78,Hartford/Springfield
0.99,827345.76,Houston
1.29,124674.05,Indianapolis
1.36,117495.72,Jacksonville
1.12,237141.08,Las Vegas
1.1,2272023.15,Los Angeles
1.43,59210.76,Louisville
1.52,461236.74,Miami/Ft. Lauderdale
1.48,1999044.43,Midsouth
1.33,131605.7,Nashville
1.35,167233.36,New Orleans/Mobile
1.59,1093097.04,New York
1.51,3206946.52,Northeast
1.39,315783.24,Northern New England
1.46,239374.44,Orlando
1.57,328557.17,Philadelphia
0.7,1226126.36,Phoenix/Tucson
1.27,85227.73,Pittsburgh
1.49,1126964.32,Plains
1.23,455618.12,Portland
1.56,183327.73,Raleigh/Greensboro
1.29,177112.27,Richmond/Norfolk
1.33,99233.86,Roanoke
1.53,289773.71,Sacramento
1.25,369682.4,San Diego
1.89,510752.32,San Francisco
1.41,447760.4,Seattle
1.34,246915.39,South Carolina
1.06,4150510.67,South Central
1.38,2670425.59,Southeast
1.14,81018.31,Spokane
1.29,99930.79,St. Louis
1.61,38598.98,Syracuse
1.47,279595.13,Tampa
1.27,24989702.75,Total U.S.
1.1,4944373.81,West
0.99,670051.41,West Tex/New Mexico
1.52,58171.89,Albany
1.22,372144.31,Atlanta
1.49,539924.84,Baltimore/Washington
1.22,51941.45,Boise
1.45,391257.01,Boston
1.57,73261.05,Buffalo/Rochester
1.21,4185900.67,California
1.54,131453.85,Charlotte
1.1,581638.75,Chicago
1.09,183176.26,Cincinnati/Dayton
1.1,134305.97,Columbus
0.9,851579.21,Dallas/Ft. Worth
1.3,455469.67,Denver
1.18,262530.31,Detroit
1.44,103697.69,Grand Rapids
1.18,2385048.43,Great Lakes
1.4,155286.15,Harrisburg/Scranton
1.57,195221.04,Hartford/Springfield
0.82,854629.64,Houston
1.34,103728.7,Indianapolis
1.36,111672.0,Jacksonville
0.86,255656.46,Las Vegas
1.01,2257271.18,Los Angeles
1.26,57765.51,Louisville
1.49,405085.56,Miami/Ft. Lauderdale
1.4,1858065.15,Midsouth
1.24,129937.75,Nashville
1.38,148538.06,New Orleans/Mobile
1.56,970753.07,New York
1.51,2701518.48,Northeast
1.41,262748.42,Northern New England
1.46,221373.99,Orlando
1.57,279131.45,Philadelphia
0.72,907516.28,Phoenix/Tucson
1.27,67448.86,Pittsburgh
1.35,1131932.27,Plains
1.22,404389.56,Portland
1.49,175761.18,Raleigh/Greensboro
1.21,154199.13,Richmond/Norfolk
1.31,82819.13,Roanoke
1.43,279333.62,Sacramento
1.08,392291.47,San Diego
1.75,488378.1,San Francisco
1.45,383268.86,Seattle
1.33,229072.3,South Carolina
0.93,4064847.35,South Central
1.39,2408199.34,Southeast
1.49,49762.2,Spokane
1.16,100424.14,St. Louis
1.55,33757.95,Syracuse
1.45,265590.66,Tampa
1.21,22923062.65,Total U.S.
1.09,4187550.98,West
0.8,674184.53,West Tex/New Mexico
1.48,113031.96,Albany
1.03,475815.02,Atlanta
1.41,566956.23,Baltimore/Washington
1.01,72471.63,Boise
1.26,473428.36,Boston
1.66,72203.16,Buffalo/Rochester
0.98,5062952.53,California
1.34,154742.81,Charlotte
1.27,624751.15,Chicago
0.7,356617.38,Cincinnati/Dayton
0.84,237639.3,Columbus
0.69,1245471.58,Dallas/Ft. Worth
0.91,855989.02,Denver
0.81,545216.52,Detroit
0.92,263904.24,Grand Rapids
0.97,3854099.9,Great Lakes
1.4,172416.11,Harrisburg/Scranton
1.54,207482.67,Hartford/Springfield
0.71,1130895.62,Houston
1.18,144732.39,Indianapolis
0.89,206009.55,Jacksonville
0.91,315048.8,Las Vegas
0.78,2780629.1,Los Angeles
0.83,127200.91,Louisville
0.98,728191.35,Miami/Ft. Lauderdale
1.2,2359837.16,Midsouth
0.96,189526.37,Nashville
1.05,253241.58,New Orleans/Mobile
1.52,960475.67,New York
1.4,3222663.98,Northeast
1.12,440990.34,Northern New England
0.97,398859.76,Orlando
1.54,301329.5,Philadelphia
0.63,1164027.22,Phoenix/Tucson
1.27,80731.39,Pittsburgh
1.09,1676509.02,Plains
1.0,594246.5,Portland
1.31,216077.75,Raleigh/Greensboro
1.18,183871.72,Richmond/Norfolk
1.17,105733.4,Roanoke
1.29,315955.99,Sacramento
0.85,499144.04,San Diego
1.52,542857.36,San Francisco
1.23,531803.4,Seattle
1.09,304040.1,South Carolina
0.76,5584114.56,South Central
0.99,3941512.2,Southeast
1.4,59510.92,Spokane
1.1,118176.43,St. Louis
1.64,50831.37,Syracuse
0.96,500795.57,Tampa
1.0,31621221.9,Total U.S.
0.93,5919532.49,West
0.85,699171.51,West Tex/New Mexico
1.49,71777.85,Albany
1.06,422026.71,Atlanta
1.35,599161.08,Baltimore/Washington
0.8,98346.8,Boise
1.22,510800.58,Boston
1.47,89037.86,Buffalo/Rochester
0.9,5526646.12,California
1.33,145815.04,Charlotte
1.09,734954.21,Chicago
0.77,268166.21,Cincinnati/Dayton
0.98,144354.95,Columbus
0.69,1121306.38,Dallas/Ft. Worth
0.95,764135.24,Denver
0.95,333109.65,Detroit
1.2,128166.44,Grand Rapids
1.03,3048518.15,Great Lakes
1.26,202600.72,Harrisburg/Scranton
1.42,245721.9,Hartford/Springfield
0.73,1015973.91,Houston
1.17,133480.18,Indianapolis
1.17,116052.47,Jacksonville
0.83,339328.92,Las Vegas
0.75,2793917.73,Los Angeles
0.79,105228.6,Louisville
1.39,446139.65,Miami/Ft. Lauderdale
1.15,2339977.39,Midsouth
0.9,193711.04,Nashville
1.21,177582.49,New Orleans/Mobile
1.32,1163696.14,New York
1.32,3381321.05,Northeast
1.29,310425.3,Northern New England
1.22,247659.65,Orlando
1.37,356716.07,Philadelphia
0.67,1056806.44,Phoenix/Tucson
1.21,84144.99,Pittsburgh
1.08,1468901.87,Plains
0.7,923022.14,Portland
1.24,215138.05,Raleigh/Greensboro
1.1,186495.71,Richmond/Norfolk
1.04,113394.91,Roanoke
1.03,434567.21,Sacramento
0.81,505122.6,San Diego
1.29,655428.34,San Francisco
0.88,809403.75,Seattle
1.2,243555.26,South Carolina
0.76,5031206.93,South Central
1.21,2648135.47,Southeast
0.96,91423.14,Spokane
1.11,117572.64,St. Louis
1.5,41911.21,Syracuse
1.22,289765.21,Tampa
0.98,30093540.7,Total U.S.
0.84,6648833.68,West
0.79,776453.82,West Tex/New Mexico
1.53,68938.53,Albany
0.94,463483.07,Atlanta
1.21,691008.74,Baltimore/Washington
1.02,64421.58,Boise
1.09,579577.33,Boston
1.36,85340.08,Buffalo/Rochester
0.95,4922621.54,California
1.24,144634.01,Charlotte
1.18,631117.18,Chicago
0.99,216881.3,Cincinnati/Dayton
1.06,131322.27,Columbus
0.69,1148251.0,Dallas/Ft. Worth
1.04,705750.83,Denver
1.05,298755.3,Detroit
1.14,161136.65,Grand Rapids
1.11,2791515.27,Great Lakes
1.21,210917.45,Harrisburg/Scranton
1.22,304051.46,Hartford/Springfield
0.63,1212933.22,Houston
1.19,122035.89,Indianapolis
0.84,162502.3,Jacksonville
0.81,297506.24,Las Vegas
0.84,2377799.62,Los Angeles
1.1,67720.14,Louisville
0.97,662655.37,Miami/Ft. Lauderdale
1.16,2242221.26,Midsouth
0.92,158024.16,Nashville
1.08,183103.22,New Orleans/Mobile
