average_price,total_volume,geography
1.77,7545.82,Detroit
1.79,1095.77,Grand Rapids
1.44,104153.91,Great Lakes
1.93,5456.54,Harrisburg/Scranton
2.44,11977.13,Hartford/Springfield
1.4,10109.46,Houston
1.76,1956.0,Indianapolis
1.24,3707.67,Jacksonville
1.36,9563.83,Las Vegas
1.07,99950.32,Los Angeles
1.59,1913.69,Louisville
1.21,5253.5,Miami/Ft. Lauderdale
1.72,72287.79,Midsouth
1.53,3749.48,Nashville
1.3,2818.22,New Orleans/Mobile
2.06,39260.55,New York
2.0,115256.09,Northeast
1.91,9214.09,Northern New England
1.28,5686.95,Orlando
1.98,8600.66,Philadelphia
1.88,7740.98,Phoenix/Tucson
1.5,9725.08,Pittsburgh
1.62,47042.21,Plains
0.99,31827.5,Portland
1.78,8038.22,Raleigh/Greensboro
1.62,4920.41,Richmond/Norfolk
1.51,3969.98,Roanoke
2.24,5635.27,Sacramento
1.45,15752.25,San Diego
2.54,19910.51,San Francisco
1.23,41381.43,Seattle
1.67,6866.1,South Carolina
1.23,66616.54,South Central
1.43,49777.56,Southeast
1.21,2869.96,Spokane
1.46,5850.8,St. Louis
1.7,1811.03,Syracuse
1.22,5905.05,Tampa
1.48,808971.88,Total U.S.
1.19,189700.7,West
1.28,15307.87,West Tex/New Mexico
1.94,2229.52,Albany
1.74,8244.17,Atlanta
1.85,17989.43,Baltimore/Washington
1.04,4137.35,Boise
1.95,17555.2,Boston
1.73,3247.37,Buffalo/Rochester
1.5,177777.4,California
1.49,11737.62,Charlotte
1.81,28099.34,Chicago
1.07,12346.01,Cincinnati/Dayton
1.56,4991.69,Columbus
1.02,24031.65,Dallas/Ft. Worth
0.8,39403.42,Denver
1.74,8156.07,Detroit
1.52,2650.61,Grand Rapids
1.55,100134.77,Great Lakes
1.95,7366.35,Harrisburg/Scranton
2.43,9880.58,Hartford/Springfield
1.07,20116.95,Houston
1.6,2916.96,Indianapolis
1.26,4079.99,Jacksonville
1.22,10641.19,Las Vegas
1.19,112953.28,Los Angeles
1.55,1822.94,Louisville
1.23,6214.43,Miami/Ft. Lauderdale
1.61,90503.81,Midsouth
1.53,3165.75,Nashville
1.26,5077.97,New Orleans/Mobile
2.15,42755.8,New York
1.99,132079.47,Northeast
1.86,12777.93,Northern New England
1.26,6429.15,Orlando
2.04,10230.13,Philadelphia
1.4,13244.8,Phoenix/Tucson
1.45,8985.72,Pittsburgh
1.67,56310.43,Plains
1.01,47556.69,Portland
1.52,11276.02,Raleigh/Greensboro
1.48,8071.93,Richmond/Norfolk
1.61,5241.2,Roanoke
2.15,5692.25,Sacramento
1.52,16775.97,San Diego
2.58,18096.56,San Francisco
1.23,50943.98,Seattle
1.48,9552.09,South Carolina
1.1,104424.88,South Central
1.41,61788.03,Southeast
1.16,4113.7,Spokane
1.67,4065.65,St. Louis
1.7,2443.57,Syracuse
1.21,6520.7,Tampa
1.43,990721.83,Total U.S.
1.09,267702.99,West
1.18,14375.39,West Tex/New Mexico
1.84,1982.65,Albany
1.62,6291.29,Atlanta
1.82,20759.34,Baltimore/Washington
1.06,3071.87,Boise
1.88,17012.28,Boston
1.58,4158.47,Buffalo/Rochester
1.66,142739.21,California
1.5,10672.07,Charlotte
1.85,38542.5,Chicago
1.88,6349.77,Cincinnati/Dayton
1.73,5148.98,Columbus
1.04,19472.79,Dallas/Ft. Worth
0.73,50686.37,Denver
1.88,7875.36,Detroit
1.75,1427.36,Grand Rapids
1.7,103487.72,Great Lakes
1.88,8630.41,Harrisburg/Scranton
2.43,11203.27,Hartford/Springfield
0.95,30698.94,Houston
1.31,4021.54,Indianapolis
1.25,4618.57,Jacksonville
1.39,9442.83,Las Vegas
1.3,86845.72,Los Angeles
1.6,1959.1,Louisville
1.19,7707.31,Miami/Ft. Lauderdale
1.67,88279.56,Midsouth
1.54,2962.13,Nashville
1.3,3873.46,New Orleans/Mobile
2.09,42233.25,New York
1.94,134840.81,Northeast
1.77,10857.24,Northern New England
1.26,7323.72,Orlando
2.0,11538.53,Philadelphia
1.49,11582.83,Phoenix/Tucson
1.47,7911.58,Pittsburgh
1.56,64677.46,Plains
0.98,42695.84,Portland
1.62,10210.4,Raleigh/Greensboro
1.56,6047.0,Richmond/Norfolk
1.6,5398.97,Roanoke
2.31,5267.55,Sacramento
1.82,11578.42,San Diego
2.7,17202.67,San Francisco
1.25,48313.72,Seattle
1.45,9692.83,South Carolina
1.06,109017.25,South Central
1.36,63939.14,Southeast
1.17,4471.01,Spokane
1.45,7588.47,St. Louis
1.53,3179.45,Syracuse
1.21,7526.04,Tampa
1.44,975724.28,Total U.S.
1.06,268743.11,West
1.19,17014.23,West Tex/New Mexico
1.82,1897.07,Albany
1.62,7484.99,Atlanta
1.85,18486.41,Baltimore/Washington
1.06,3083.38,Boise
1.93,15417.31,Boston
1.5,2590.39,Buffalo/Rochester
1.53,136422.97,California
1.48,8443.85,Charlotte
1.51,47561.03,Chicago
1.58,7209.5,Cincinnati/Dayton
0.94,11258.65,Columbus
1.03,29547.04,Dallas/Ft. Worth
0.98,29282.55,Denver
0.77,19452.17,Detroit
1.52,2693.59,Grand Rapids
1.19,155334.45,Great Lakes
1.76,8360.08,Harrisburg/Scranton
2.44,9583.77,Hartford/Springfield
0.94,35076.15,Houston
0.84,7308.25,Indianapolis
1.23,4964.5,Jacksonville
1.34,10312.75,Las Vegas
1.27,77418.61,Los Angeles
1.31,2097.61,Louisville
1.19,5887.98,Miami/Ft. Lauderdale
1.49,96918.39,Midsouth
0.86,6627.34,Nashville
1.31,4028.29,New Orleans/Mobile
2.05,49056.11,New York
1.93,135079.52,Northeast
1.89,13492.85,Northern New England
1.26,6741.5,Orlando
2.0,10199.77,Philadelphia
1.59,10333.37,Phoenix/Tucson
1.4,8828.82,Pittsburgh
1.57,55867.65,Plains
0.96,37742.57,Portland
1.59,10830.75,Raleigh/Greensboro
1.27,8066.77,Richmond/Norfolk
1.16,7525.89,Roanoke
1.89,6015.68,Sacramento
1.73,10842.77,San Diego
2.03,20441.93,San Francisco
1.32,39780.18,Seattle
1.44,8519.07,South Carolina
1.02,147163.14,South Central
1.36,58686.47,Southeast
1.28,3750.22,Spokane
1.4,6534.61,St. Louis
1.57,1880.89,Syracuse
1.2,6939.71,Tampa
1.37,994282.98,Total U.S.
1.2,208810.31,West
1.21,16430.64,West Tex/New Mexico
1.86,1795.81,Albany
1.53,7330.86,Atlanta
1.85,17293.49,Baltimore/Washington
1.06,3212.37,Boise
1.9,15270.59,Boston
1.61,2348.77,Buffalo/Rochester
1.44,165225.54,California
1.5,10053.43,Charlotte
1.51,44735.4,Chicago
0.8,15828.0,Cincinnati/Dayton
1.49,6971.41,Columbus
1.16,23208.81,Dallas/Ft. Worth
1.49,18341.33,Denver
1.54,7850.52,Detroit
1.67,1626.47,Grand Rapids
1.35,129565.39,Great Lakes
1.72,9254.53,Harrisburg/Scranton
2.43,9412.37,Hartford/Springfield
0.93,33928.66,Houston
1.04,5571.99,Indianapolis
1.39,3608.79,Jacksonville
1.31,11638.55,Las Vegas
1.09,99597.27,Los Angeles
1.45,1469.92,Louisville
1.23,4472.77,Miami/Ft. Lauderdale
1.54,95499.48,Midsouth
1.41,3254.87,Nashville
1.3,2939.28,New Orleans/Mobile
2.08,46602.16,New York
1.93,132820.76,Northeast
1.84,12789.12,Northern New England
1.47,6055.75,Orlando
1.9,11574.88,Philadelphia
1.49,14419.22,Phoenix/Tucson
1.43,8952.16,Pittsburgh
1.55,49505.09,Plains
0.99,35700.1,Portland
1.63,12400.14,Raleigh/Greensboro
1.32,8024.8,Richmond/Norfolk
1.18,7932.55,Roanoke
2.02,6748.27,Sacramento
1.21,18191.46,San Diego
2.7,17708.49,San Francisco
1.22,45744.02,Seattle
1.43,9208.26,South Carolina
1.08,121203.53,South Central
1.43,53543.13,Southeast
1.26,4306.29,Spokane
1.36,6269.88,St. Louis
1.67,1749.51,Syracuse
1.43,5251.73,Tampa
1.43,953206.1,Total U.S.
1.29,205843.17,West
1.3,17839.37,West Tex/New Mexico
1.72,1753.35,Albany
1.28,9685.15,Atlanta
1.85,17974.51,Baltimore/Washington
0.95,3143.96,Boise
1.63,22249.09,Boston
1.81,5750.39,Buffalo/Rochester
1.36,169739.8,California
1.62,8473.46,Charlotte
1.49,42439.11,Chicago
0.57,25068.02,Cincinnati/Dayton
0.98,10382.58,Columbus
1.3,17169.39,Dallas/Ft. Worth
1.38,17713.66,Denver
0.85,16174.94,Detroit
1.7,1112.77,Grand Rapids
1.14,149650.5,Great Lakes
1.83,8210.15,Harrisburg/Scranton
1.79,14825.89,Hartford/Springfield
0.93,30857.91,Houston
1.35,3551.43,Indianapolis
1.72,3417.56,Jacksonville
1.23,17104.45,Las Vegas
1.19,91687.96,Los Angeles
1.36,2108.66,Louisville
1.41,3626.55,Miami/Ft. Lauderdale
1.49,101147.78,Midsouth
1.16,4305.56,Nashville
1.35,3381.82,New Orleans/Mobile
2.03,58560.14,New York
1.81,160843.63,Northeast
1.6,10860.38,Northern New England
1.95,4611.95,Orlando
1.86,11862.24,Philadelphia
1.23,18884.1,Phoenix/Tucson
1.4,7367.61,Pittsburgh
1.6,48964.14,Plains
0.93,38945.01,Portland
1.77,9668.72,Raleigh/Greensboro
1.42,6511.84,Richmond/Norfolk
1.14,9742.87,Roanoke
1.6,7712.27,Sacramento
1.55,14096.05,San Diego
1.61,25769.82,San Francisco
0.98,51462.4,Seattle
1.45,9116.85,South Carolina
1.12,104656.52,South Central
1.54,52925.32,Southeast
1.09,3239.7,Spokane
1.32,5630.1,St. Louis
1.8,3181.84,Syracuse
1.93,4591.77,Tampa
1.36,1015621.03,Total U.S.
1.15,227693.33,West
1.31,21376.32,West Tex/New Mexico
1.78,1806.4,Albany
1.07,11072.75,Atlanta
1.85,18596.41,Baltimore/Washington
1.58,2375.9,Boise
1.95,17727.36,Boston
1.81,3594.59,Buffalo/Rochester
1.54,151754.58,California
1.63,9089.66,Charlotte
1.53,35870.49,Chicago
0.64,26706.48,Cincinnati/Dayton
1.0,10853.5,Columbus
1.35,16249.95,Dallas/Ft. Worth
1.44,24782.08,Denver
0.82,18985.89,Detroit
1.27,4273.25,Grand Rapids
1.08,162213.86,Great Lakes
1.81,9010.53,Harrisburg/Scranton
2.35,9386.83,Hartford/Springfield
0.92,33984.51,Houston
1.15,4313.04,Indianapolis
1.48,4296.53,Jacksonville
1.18,21977.83,Las Vegas
1.17,95227.6,Los Angeles
0.8,5288.74,Louisville
1.29,5966.83,Miami/Ft. Lauderdale
1.21,129193.22,Midsouth
0.66,13802.0,Nashville
1.33,6425.79,New Orleans/Mobile
1.98,59839.16,New York
1.91,153268.97,Northeast
1.8,13474.78,Northern New England
1.49,6127.62,Orlando
1.91,12382.57,Philadelphia
1.46,21516.41,Phoenix/Tucson
1.41,8934.28,Pittsburgh
1.49,59073.9,Plains
1.59,22901.55,Portland
1.54,9911.34,Raleigh/Greensboro
1.12,10485.46,Richmond/Norfolk
0.88,11414.9,Roanoke
2.25,5559.0,Sacramento
1.66,9082.88,San Diego
2.59,19433.9,San Francisco
1.79,38095.07,Seattle
1.38,9862.15,South Carolina
1.12,121268.68,South Central
1.29,69669.46,Southeast
1.66,3673.62,Spokane
1.04,10825.69,St. Louis
1.66,2470.65,Syracuse
1.44,6411.93,Tampa
1.41,1060775.98,Total U.S.
1.52,214333.3,West
1.4,28191.45,West Tex/New Mexico
1.67,2523.56,Albany
1.06,11866.71,Atlanta
1.81,21623.61,Baltimore/Washington
1.65,2104.05,Boise
2.06,16177.04,Boston
1.98,4832.94,Buffalo/Rochester
1.5,183797.3,California
1.67,9418.55,Charlotte
1.6,36645.7,Chicago
0.51,41987.86,Cincinnati/Dayton
0.74,17517.85,Columbus
1.17,20393.29,Dallas/Ft. Worth
1.16,34290.67,Denver
0.57,38386.57,Detroit
1.64,1862.24,Grand Rapids
0.9,226000.27,Great Lakes
1.62,13264.69,Harrisburg/Scranton
1.56,39978.99,Hartford/Springfield
0.89,41481.08,Houston
1.24,4037.72,Indianapolis
1.74,3179.09,Jacksonville
1.15,17954.08,Las Vegas
1.19,115734.75,Los Angeles
0.56,10571.3,Louisville
1.65,5304.44,Miami/Ft. Lauderdale
1.14,148184.85,Midsouth
0.67,13534.67,Nashville
1.33,5160.37,New Orleans/Mobile
1.36,420410.54,New York
1.43,592952.35,Northeast
1.88,11527.69,Northern New England
1.81,5205.8,Orlando
1.38,64262.13,Philadelphia
1.28,17934.06,Phoenix/Tucson
1.45,8805.28,Pittsburgh
1.5,55912.77,Plains
1.45,25338.41,Portland
1.55,8726.67,Raleigh/Greensboro
1.24,9098.81,Richmond/Norfolk
0.94,10024.18,Roanoke
2.32,5375.95,Sacramento
1.4,19782.44,San Diego
2.58,19202.54,San Francisco
2.26,29024.68,Seattle
1.4,11183.49,South Carolina
1.0,147729.4,South Central
1.39,65605.97,Southeast
2.34,2274.09,Spokane
1.1,8031.89,St. Louis
1.84,2030.59,Syracuse
1.81,4237.44,Tampa
1.31,1634877.11,Total U.S.
1.49,214694.22,West
1.24,25777.67,West Tex/New Mexico
1.71,2185.96,Albany
0.64,24322.77,Atlanta
1.93,16773.14,Baltimore/Washington
1.15,2949.49,Boise
2.01,14572.36,Boston
1.93,2099.67,Buffalo/Rochester
1.34,215699.08,California
1.7,8500.37,Charlotte
1.69,46602.16,Chicago
0.49,44024.03,Cincinnati/Dayton
0.66,19772.8,Columbus
1.05,28944.94,Dallas/Ft. Worth
0.78,64041.86,Denver
0.57,35282.6,Detroit
1.57,7915.2,Grand Rapids
0.94,253169.88,Great Lakes
1.84,8615.54,Harrisburg/Scranton
2.18,13475.25,Hartford/Springfield
0.91,43969.52,Houston
0.9,6549.33,Indianapolis
1.68,3160.21,Jacksonville
1.09,25937.71,Las Vegas
1.05,143520.74,Los Angeles
0.77,5481.89,Louisville
2.43,3101.87,Miami/Ft. Lauderdale
1.12,139908.49,Midsouth
0.68,10920.78,Nashville
1.33,5744.81,New Orleans/Mobile
1.77,91212.34,New York
1.82,182655.98,Northeast
1.85,12277.49,Northern New England
2.08,4818.73,Orlando
1.68,20993.1,Philadelphia
1.22,25773.92,Phoenix/Tucson
1.41,3584.79,Pittsburgh
1.39,76034.02,Plains
1.23,30803.34,Portland
1.56,8608.11,Raleigh/Greensboro
1.01,13878.02,Richmond/Norfolk
0.77,14724.39,Roanoke
2.06,6616.58,Sacramento
1.42,20055.23,San Diego
2.52,18753.79,San Francisco
1.58,38286.08,Seattle
1.13,14902.59,South Carolina
0.99,171145.0,South Central
1.12,89221.79,Southeast
1.64,3681.31,Spokane
1.18,7139.65,St. Louis
1.79,1336.09,Syracuse
2.14,4102.72,Tampa
1.21,1436663.15,Total U.S.
1.14,308828.87,West
1.16,39054.83,West Tex/New Mexico
1.84,2228.14,Albany
0.62,32292.39,Atlanta
1.97,18082.67,Baltimore/Washington
0.72,4667.26,Boise
1.72,19270.33,Boston
1.89,3184.47,Buffalo/Rochester
1.45,220712.33,California
1.78,6959.35,Charlotte
1.64,47884.05,Chicago
0.44,64057.04,Cincinnati/Dayton
0.52,32113.68,Columbus
1.04,26417.4,Dallas/Ft. Worth
0.94,62976.43,Denver
0.48,50890.73,Detroit
1.33,13181.24,Grand Rapids
0.83,318890.26,Great Lakes
1.97,9363.96,Harrisburg/Scranton
2.17,13783.11,Hartford/Springfield
0.92,38739.84,Houston
1.35,4647.85,Indianapolis
1.67,2930.17,Jacksonville
1.01,20701.89,Las Vegas
1.07,146065.71,Los Angeles
0.56,9801.7,Louisville
2.47,3583.84,Miami/Ft. Lauderdale
1.02,156551.27,Midsouth
0.51,17135.45,Nashville
1.45,4348.91,New Orleans/Mobile
1.81,121542.09,New York
1.8,225597.13,Northeast
1.66,15016.27,Northern New England
2.28,4320.91,Orlando
1.76,22547.41,Philadelphia
1.42,16463.74,Phoenix/Tucson
1.43,6643.48,Pittsburgh
1.39,79590.74,Plains
0.76,62780.86,Portland
1.54,7644.87,Raleigh/Greensboro
1.06,14497.7,Richmond/Norfolk
0.7,15787.49,Roanoke
2.5,6056.68,Sacramento
1.42,20616.04,San Diego
2.92,21218.15,San Francisco
0.99,68078.93,Seattle
0.99,17212.92,South Carolina
0.99,155011.12,South Central
1.11,95526.15,Southeast
1.38,3789.26,Spokane
1.23,8150.41,St. Louis
1.84,1817.84,Syracuse
2.61,3705.46,Tampa
1.16,1619398.24,Total U.S.
0.99,367519.17,West
1.23,24969.3,West Tex/New Mexico
1.97,2001.95,Albany
0.9,18563.32,Atlanta
2.12,17418.01,Baltimore/Washington
1.16,2918.06,Boise
2.09,18294.75,Boston
2.05,2414.64,Buffalo/Rochester
1.53,210400.75,California
1.86,7142.45,Charlotte
1.93,33185.31,Chicago
0.64,29680.14,Cincinnati/Dayton
0.83,17118.8,Columbus
1.11,25049.48,Dallas/Ft. Worth
0.98,52575.07,Denver
0.7,27596.38,Detroit
1.94,4146.49,Grand Rapids
1.08,206958.43,Great Lakes
2.21,7789.5,Harrisburg/Scranton
2.57,13395.7,Hartford/Springfield
0.92,52810.48,Houston
0.93,8510.89,Indianapolis
1.7,3349.83,Jacksonville
1.16,21402.16,Las Vegas
1.19,143848.91,Los Angeles
0.65,7708.22,Louisville
3.05,2068.26,Miami/Ft. Lauderdale
1.35,121869.61,Midsouth
0.61,11558.79,Nashville
1.45,3782.27,New Orleans/Mobile
2.26,93328.69,New York
2.18,186709.79,Northeast
1.87,14773.91,Northern New England
2.2,3740.93,Orlando
2.33,14160.84,Philadelphia
1.38,17655.67,Phoenix/Tucson
1.45,9954.06,Pittsburgh
1.5,71708.81,Plains
1.19,34526.66,Portland
1.9,6858.2,Raleigh/Greensboro
1.46,14100.75,Richmond/Norfolk
1.13,8967.12,Roanoke
2.36,6022.12,Sacramento
1.72,17226.14,San Diego
2.9,17686.1,San Francisco
1.18,65106.0,Seattle
1.38,11551.46,South Carolina
1.04,168236.96,South Central
1.41,63661.35,Southeast
1.19,5020.91,Spokane
1.16,10550.08,St. Louis
2.05,2064.66,Syracuse
2.56,2856.05,Tampa
1.38,1337596.89,Total U.S.
1.16,308051.18,West
1.15,26522.49,West Tex/New Mexico
1.87,2763.38,Albany
1.23,11754.42,Atlanta
2.06,18537.54,Baltimore/Washington
1.25,2665.45,Boise
2.06,18134.67,Boston
2.05,3614.79,Buffalo/Rochester
1.57,209591.02,California
1.96,6033.09,Charlotte
1.68,45989.07,Chicago
1.68,9218.04,Cincinnati/Dayton
1.5,7892.34,Columbus
1.1,26679.37,Dallas/Ft. Worth
0.89,50646.59,Denver
1.32,11873.88,Detroit
2.05,2395.16,Grand Rapids
1.55,137494.38,Great Lakes
1.93,10371.35,Harrisburg/Scranton
2.04,24796.8,Hartford/Springfield
0.87,50886.04,Houston
1.49,4239.49,Indianapolis
1.58,3608.19,Jacksonville
1.27,17048.64,Las Vegas
1.25,135636.51,Los Angeles
0.95,4433.03,Louisville
2.59,2427.94,Miami/Ft. Lauderdale
1.59,97030.81,Midsouth
0.92,5986.47,Nashville
1.44,1517.2,New Orleans/Mobile
1.86,147248.57,New York
1.88,276084.84,Northeast
1.86,16064.02,Northern New England
2.06,4382.2,Orlando
1.82,25480.51,Philadelphia
1.35,19557.62,Phoenix/Tucson
1.47,9927.4,Pittsburgh
1.54,75867.95,Plains
1.28,30396.42,Portland
1.83,6478.95,Raleigh/Greensboro
1.55,11613.35,Richmond/Norfolk
1.2,7983.96,Roanoke
2.46,5971.13,Sacramento
1.59,22169.84,San Diego
2.88,18687.22,San Francisco
1.52,45637.49,Seattle
1.34,8769.05,South Carolina
1.03,160600.06,South Central
1.58,52790.71,Southeast
1.91,3319.4,Spokane
1.19,10420.76,St. Louis
2.04,2460.96,Syracuse
1.97,3982.18,Tampa
1.5,1284018.65,Total U.S.
1.24,274558.89,West
1.11,26767.63,West Tex/New Mexico
2.02,2250.22,Albany
1.27,16209.23,Atlanta
1.97,20770.15,Baltimore/Washington
0.81,4448.99,Boise
2.02,17307.58,Boston
2.16,4486.25,Buffalo/Rochester
1.7,194052.77,California
2.01,8724.0,Charlotte
1.67,48330.46,Chicago
1.04,24050.02,Cincinnati/Dayton
0.72,22560.01,Columbus
1.14,29627.87,Dallas/Ft. Worth
0.85,67657.35,Denver
0.65,42853.44,Detroit
2.05,2136.8,Grand Rapids
1.08,244035.03,Great Lakes
1.91,10043.21,Harrisburg/Scranton
2.48,13053.93,Hartford/Springfield
0.9,61552.96,Houston
1.02,7706.59,Indianapolis
1.47,4455.27,Jacksonville
1.21,17776.08,Las Vegas
1.33,125710.73,Los Angeles
0.74,6459.97,Louisville
1.74,5830.75,Miami/Ft. Lauderdale
1.41,139274.81,Midsouth
0.77,9755.34,Nashville
1.6,3838.3,New Orleans/Mobile
2.18,87897.32,New York
2.1,191466.91,Northeast
1.85,14479.04,Northern New England
1.54,8166.97,Orlando
2.18,16770.93,Philadelphia
1.37,20102.19,Phoenix/Tucson
1.5,10049.14,Pittsburgh
1.51,81982.77,Plains
0.68,77379.73,Portland
1.94,11276.9,Raleigh/Greensboro
1.06,15307.02,Richmond/Norfolk
0.84,15330.0,Roanoke
2.44,6509.21,Sacramento
2.06,14388.05,San Diego
2.83,20170.65,San Francisco
0.7,117379.74,Seattle
1.7,7812.03,South Carolina
1.03,197899.23,South Central
1.48,75769.87,Southeast
1.02,8348.5,Spokane
1.24,11292.61,St. Louis
2.12,2614.15,Syracuse
1.52,8253.8,Tampa
1.29,1581127.36,Total U.S.
0.9,456645.91,West
1.11,32073.43,West Tex/New Mexico
1.86,3492.87,Albany
1.26,16943.34,Atlanta
1.97,23194.42,Baltimore/Washington
0.82,4767.59,Boise
2.0,16320.74,Boston
2.09,3337.9,Buffalo/Rochester
1.64,191988.18,California
1.95,10320.1,Charlotte
1.94,56046.88,Chicago
0.83,25025.0,Cincinnati/Dayton
1.39,9701.51,Columbus
1.41,23747.19,Dallas/Ft. Worth
0.84,68627.92,Denver
1.46,11266.02,Detroit
2.07,1908.86,Grand Rapids
1.51,179232.9,Great Lakes
1.95,9170.1,Harrisburg/Scranton
2.42,13121.84,Hartford/Springfield
0.92,52873.83,Houston
1.37,5834.51,Indianapolis
1.43,6642.01,Jacksonville
1.19,17183.94,Las Vegas
1.3,122384.82,Los Angeles
1.38,3166.23,Louisville
2.03,4159.55,Miami/Ft. Lauderdale
1.67,129499.97,Midsouth
1.17,6336.78,Nashville
1.55,6540.24,New Orleans/Mobile
1.86,140039.98,New York
1.89,256548.81,Northeast
1.82,13640.21,Northern New England
1.8,7480.22,Orlando
1.88,23939.58,Philadelphia
1.38,16511.26,Phoenix/Tucson
1.51,9751.92,Pittsburgh
1.55,81276.27,Plains
0.78,66751.16,Portland
2.21,11544.33,Raleigh/Greensboro
1.41,11559.75,Richmond/Norfolk
1.19,10899.57,Roanoke
2.31,6244.05,Sacramento
1.88,16174.36,San Diego
2.59,21303.86,San Francisco
1.02,76855.75,Seattle
1.5,10286.24,South Carolina
1.14,169883.35,South Central
1.51,81061.62,Southeast
1.32,5923.05,Spokane
1.23,13548.83,St. Louis
1.96,1628.79,Syracuse
1.93,5864.06,Tampa
1.42,1492167.41,Total U.S.
0.98,402676.23,West
1.04,28803.5,West Tex/New Mexico
1.92,2209.82,Albany
0.91,24438.67,Atlanta
1.89,19114.94,Baltimore/Washington
1.18,3514.61,Boise
2.0,17032.99,Boston
2.17,5013.5,Buffalo/Rochester
1.63,186112.1,California
2.02,8814.73,Charlotte
1.95,57024.53,Chicago
0.86,24184.04,Cincinnati/Dayton
0.97,13309.12,Columbus
1.24,26121.58,Dallas/Ft. Worth
0.89,65820.33,Denver
0.9,23252.59,Detroit
2.0,2038.99,Grand Rapids
1.36,201552.43,Great Lakes
2.06,9053.38,Harrisburg/Scranton
2.6,11045.91,Hartford/Springfield
0.93,40655.85,Houston
1.06,7728.45,Indianapolis
2.07,2942.87,Jacksonville
1.24,17575.92,Las Vegas
1.3,118305.22,Los Angeles
1.91,2026.06,Louisville
2.32,3748.67,Miami/Ft. Lauderdale
1.5,137962.99,Midsouth
1.53,5340.95,Nashville
1.63,5498.31,New Orleans/Mobile
2.22,69388.43,New York
2.12,171036.27,Northeast
1.75,12052.63,Northern New England
2.31,4434.71,Orlando
2.23,15498.84,Philadelphia
1.39,16825.54,Phoenix/Tucson
1.51,9893.97,Pittsburgh
1.56,82376.37,Plains
1.19,47499.5,Portland
2.07,12113.04,Raleigh/Greensboro
1.04,15659.62,Richmond/Norfolk
0.89,15201.67,Roanoke
2.37,6283.41,Sacramento
1.94,13786.93,San Diego
2.54,21231.88,San Francisco
1.44,52647.91,Seattle
1.4,12281.48,South Carolina
1.06,173816.89,South Central
1.34,85742.82,Southeast
1.76,4857.02,Spokane
1.42,10153.14,St. Louis
2.09,2857.82,Syracuse
2.27,4154.91,Tampa
1.43,1387436.32,Total U.S.
1.18,348836.42,West
1.19,30499.28,West Tex/New Mexico
1.85,2886.48,Albany
1.27,16411.1,Atlanta
1.96,24454.71,Baltimore/Washington
1.23,3493.39,Boise
2.0,17641.48,Boston
2.14,5987.27,Buffalo/Rochester
1.67,194263.4,California
2.05,8797.77,Charlotte
1.74,68194.97,Chicago
0.98,19269.21,Cincinnati/Dayton
1.03,14081.94,Columbus
1.12,33122.75,Dallas/Ft. Worth
0.96,67666.31,Denver
0.93,31258.52,Detroit
2.19,2246.07,Grand Rapids
1.36,221705.72,Great Lakes
1.99,11419.61,Harrisburg/Scranton
2.0,26638.93,Hartford/Springfield
0.88,60261.72,Houston
1.35,6451.24,Indianapolis
2.07,3193.74,Jacksonville
1.32,14406.27,Las Vegas
1.31,122876.89,Los Angeles
1.34,4904.41,Louisville
2.81,3197.36,Miami/Ft. Lauderdale
1.68,132011.04,Midsouth
1.14,8448.33,Nashville
1.63,4994.04,New Orleans/Mobile
1.9,126408.2,New York
1.91,265298.41,Northeast
1.82,15495.62,Northern New England
2.83,4269.84,Orlando
1.9,25766.73,Philadelphia
1.51,16022.22,Phoenix/Tucson
1.51,12174.58,Pittsburgh
1.59,85609.54,Plains
1.15,45803.57,Portland
2.24,10247.33,Raleigh/Greensboro
1.46,12066.89,Richmond/Norfolk
1.24,10898.43,Roanoke
2.35,6274.05,Sacramento
2.08,14043.34,San Diego
2.59,23032.34,San Francisco
1.45,54764.06,Seattle
1.69,7761.81,South Carolina
1.04,204871.52,South Central
1.78,60348.45,Southeast
1.57,4884.2,Spokane
2.03,6470.01,St. Louis
2.05,3200.29,Syracuse
3.17,3018.56,Tampa
1.49,1493331.28,Total U.S.
1.23,329223.21,West
1.23,29765.63,West Tex/New Mexico
1.92,2087.6,Albany
1.63,13269.05,Atlanta
2.14,24138.64,Baltimore/Washington
1.23,3316.33,Boise
1.88,17773.38,Boston
2.14,5924.92,Buffalo/Rochester
1.6,197179.76,California
2.58,7040.71,Charlotte
1.67,50574.88,Chicago
1.92,8616.1,Cincinnati/Dayton
1.63,7379.24,Columbus
1.34,21958.14,Dallas/Ft. Worth
0.9,62384.23,Denver
1.79,7897.74,Detroit
2.13,2101.46,Grand Rapids
1.71,134773.11,Great Lakes
2.01,9509.86,Harrisburg/Scranton
2.49,13284.59,Hartford/Springfield
0.91,43226.49,Houston
1.62,4590.91,Indianapolis
1.72,4125.63,Jacksonville
1.67,9911.75,Las Vegas
1.25,127222.31,Los Angeles
1.59,3343.82,Louisville
2.36,4011.49,Miami/Ft. Lauderdale
2.03,107165.19,Midsouth
1.43,7063.97,Nashville
1.74,2924.36,New Orleans/Mobile
2.23,73975.31,New York
