average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,geography
1.05,350316.16,32958.06,396.68,43674.84,21906.93,10.8,conventional,Atlanta
1.48,3970.66,2151.52,0.0,1037.38,793.7,0.0,organic,Atlanta
1.11,54491.78,583418.06,27147.33,149408.43,2294.86,0.0,conventional,Baltimore/Washington
1.56,581.45,6584.41,507.32,1212.32,7221.39,0.0,organic,Baltimore/Washington
0.77,43868.7,10276.84,5431.66,46476.08,17.0,36.67,conventional,Boise
1.28,14.03,394.08,0.0,250.0,542.02,0.0,organic,Boise
1.01,5112.51,492477.86,21182.52,91579.91,269.23,0.0,conventional,Boston
1.26,6.01,1010.59,0.0,6612.52,0.0,0.0,organic,Boston
1.39,1486.6,57210.68,98.93,71824.36,0.0,0.0,conventional,Buffalo/Rochester
1.44,2.37,160.11,0.0,2335.92,3240.28,0.0,organic,Buffalo/Rochester
0.73,2315175.35,2856102.41,257268.16,1950428.5,340852.13,10604.73,conventional,California
1.43,18211.06,66433.31,0.0,30530.14,6914.78,0.0,organic,California
0.96,42856.88,87749.01,31682.42,38144.36,3529.21,0.0,conventional,Charlotte
1.78,749.2,1979.18,705.6,821.36,29.13,0.0,organic,Charlotte
0.93,77301.31,656386.69,162054.24,80769.55,21615.36,11540.0,conventional,Chicago
1.62,931.2,23415.93,0.0,113.33,0.0,0.0,organic,Chicago
0.9,2730.97,149327.89,18924.91,12613.38,29550.02,9387.59,conventional,Cincinnati/Dayton
1.34,309.8,7637.9,0.0,363.09,2242.05,0.0,organic,Cincinnati/Dayton
0.91,86025.77,40616.88,32940.14,18463.39,6208.46,8519.43,conventional,Columbus
1.51,452.44,2937.02,2.2,229.79,413.43,0.0,organic,Columbus
0.78,551921.61,411340.37,80184.39,144358.85,3764.81,357.51,conventional,Dallas/Ft. Worth
1.26,4802.52,397.26,0.0,5384.85,192.64,0.0,organic,Dallas/Ft. Worth
0.6,114121.88,526048.62,10374.52,33033.97,611655.03,12.25,conventional,Denver
1.05,7003.19,4240.7,51.8,368.17,18850.23,0.0,organic,Denver
0.86,165617.47,93942.49,143911.67,51669.47,2096.24,35462.53,conventional,Detroit
1.57,1673.67,5173.13,0.0,196.67,989.21,0.0,organic,Detroit
0.92,3985.19,191590.43,12294.17,42961.74,2684.87,5372.83,conventional,Grand Rapids
1.45,1173.11,1325.82,0.0,126.67,0.0,0.0,organic,Grand Rapids
0.92,604697.28,2200074.78,543717.88,438279.98,147920.69,130892.8,conventional,Great Lakes
1.44,8479.65,56407.64,3.09,5929.53,12506.07,0.0,organic,Great Lakes
1.09,36241.25,157969.24,315.45,57475.61,691.83,0.0,conventional,Harrisburg/Scranton
1.58,68.45,195.37,12.83,641.68,6410.81,0.0,organic,Harrisburg/Scranton
1.07,4199.14,275680.97,297.23,41477.93,1096.75,0.0,conventional,Hartford/Springfield
1.51,95.21,4683.24,9.52,624.6,483.35,0.0,organic,Hartford/Springfield
0.78,356962.48,454200.44,113069.09,87330.27,49677.83,326.67,conventional,Houston
1.36,4233.76,53.79,0.0,5288.48,67.74,0.0,organic,Houston
0.95,5974.1,109973.31,25839.4,15993.65,19313.43,7575.88,conventional,Indianapolis
1.53,229.67,1187.16,0.0,304.07,336.55,0.0,organic,Indianapolis
1.09,103296.4,8714.57,487.53,20713.33,15387.64,0.0,conventional,Jacksonville
1.51,4852.89,163.43,16.7,860.0,0.0,0.0,organic,Jacksonville
0.8,103710.64,138142.95,15505.49,36619.05,38993.67,0.0,conventional,Las Vegas
1.69,1709.77,3384.63,0.0,2435.48,22.64,0.0,organic,Las Vegas
0.64,1232109.79,992212.57,90511.09,1415836.57,226121.9,10317.41,conventional,Los Angeles
1.15,11697.8,18392.56,0.0,26300.54,4505.72,0.0,organic,Los Angeles
0.88,2673.33,73869.01,6301.38,11090.3,20808.69,1620.8,conventional,Louisville
1.74,19.87,858.22,0.0,6.67,172.5,0.0,organic,Louisville
1.13,349992.75,44399.13,40.78,64404.45,43746.57,0.0,conventional,Miami/Ft. Lauderdale
1.24,7202.5,76.06,0.0,4887.58,3045.4,0.0,organic,Miami/Ft. Lauderdale
1.01,675102.33,1566127.03,150716.62,504610.53,64629.99,6743.15,conventional,Midsouth
1.54,3536.36,30191.49,2855.33,12080.23,16026.12,0.0,organic,Midsouth
0.98,131286.47,11153.76,7695.24,26143.71,9037.17,0.0,conventional,Nashville
1.42,939.13,2479.3,0.0,1508.21,814.55,0.0,organic,Nashville
0.86,159513.2,40902.35,352.6,65954.52,7775.34,0.0,conventional,New Orleans/Mobile
1.52,755.24,2.95,0.0,2147.91,0.0,0.0,organic,New Orleans/Mobile
1.07,16972.91,1192875.91,1462.15,205535.79,37308.73,8.83,conventional,New York
1.61,1302.29,4127.37,1756.97,869.14,13016.45,0.0,organic,New York
1.07,96146.84,3588931.66,53765.74,731458.46,52073.39,1843.64,conventional,Northeast
1.54,2251.54,13966.15,1510.98,27554.77,34616.99,0.0,organic,Northeast
0.96,3485.03,492915.32,17575.69,39852.1,0.0,0.0,conventional,Northern New England
1.63,13.4,248.57,0.0,8674.75,0.0,0.0,organic,Northern New England
1.11,201918.77,31729.56,234.28,46089.44,28739.68,0.0,conventional,Orlando
1.33,5709.17,99.1,0.0,1436.67,2142.97,0.0,organic,Orlando
1.19,13858.25,309377.59,918.32,89684.36,7254.5,0.0,conventional,Philadelphia
1.53,150.18,1457.84,0.0,169.85,7011.02,0.0,organic,Philadelphia
0.62,692403.58,250115.85,20950.56,79896.67,48699.99,0.0,conventional,Phoenix/Tucson
1.61,6889.43,1037.3,0.0,2618.9,105.03,0.0,organic,Phoenix/Tucson
1.27,1511.68,61042.3,1389.95,16737.31,9620.5,220.0,conventional,Pittsburgh
1.44,291.99,13.05,0.0,461.92,145.0,0.0,organic,Pittsburgh
0.94,999388.89,840637.85,19331.34,291734.88,19418.04,1307.57,conventional,Plains
1.5,3092.05,15012.16,2689.51,7903.68,10258.46,0.0,organic,Plains
0.75,101180.6,291667.86,22086.36,402710.31,11447.53,970.54,conventional,Portland
1.44,2016.38,10072.33,6.69,133.87,16021.57,0.0,organic,Portland
0.92,65934.23,127743.83,29344.8,56645.93,667.03,0.0,conventional,Raleigh/Greensboro
1.68,156.67,2420.08,558.31,1386.15,363.61,0.0,organic,Raleigh/Greensboro
0.96,79192.25,102411.75,8338.6,45411.45,264.86,0.0,conventional,Richmond/Norfolk
1.45,110.92,2315.25,326.87,1223.21,1118.43,0.0,organic,Richmond/Norfolk
0.91,59481.98,58348.71,182.56,37521.6,31.0,1133.33,conventional,Roanoke
1.24,81.06,2303.95,0.0,476.28,2162.82,0.0,organic,Roanoke
0.96,141161.62,301172.94,16053.59,53729.83,0.0,0.0,conventional,Sacramento
1.68,1317.55,6361.92,0.0,231.69,0.0,0.0,organic,Sacramento
0.65,204145.28,256691.54,22617.47,138815.05,97480.43,0.0,conventional,San Diego
1.41,1991.55,5916.03,0.0,614.85,2453.08,0.0,organic,San Diego
0.93,204501.46,593429.62,32339.95,88155.48,372.23,0.0,conventional,San Francisco
1.93,1153.15,17249.32,0.0,382.86,108.94,0.0,organic,San Francisco
0.89,179151.58,290450.07,16134.86,327227.91,419.77,911.66,conventional,Seattle
1.58,577.02,12634.37,12.01,14.83,11529.72,0.0,organic,Seattle
1.03,195469.55,64802.02,10726.18,39155.81,9074.9,0.0,conventional,South Carolina
1.58,1241.89,1675.45,420.04,2435.41,120.61,0.0,organic,South Carolina
0.79,2512692.22,2024262.18,361423.55,682311.74,109448.15,3804.23,conventional,South Central
1.38,18543.16,4853.37,0.0,32138.91,1002.9,0.0,organic,South Central
1.06,2208431.81,339054.7,17650.77,482358.65,232943.41,12.04,conventional,Southeast
1.32,39315.96,8067.87,579.95,19654.52,19141.58,0.0,organic,Southeast
0.9,25325.06,37805.37,4624.15,43671.02,1485.68,138.07,conventional,Spokane
1.69,75.14,1380.5,0.0,0.0,946.2,0.0,organic,Spokane
1.0,105267.98,29054.71,34.87,67243.27,11814.57,22.04,conventional,St. Louis
0.86,1303.08,932.82,5.29,83.92,7701.02,0.0,organic,St. Louis
1.34,839.36,47417.06,24.66,20919.65,0.0,0.0,conventional,Syracuse
1.46,1.24,72.14,0.0,845.74,702.09,0.0,organic,Syracuse
1.07,226406.25,46447.87,133.9,69223.85,33336.99,0.0,conventional,Tampa
1.08,3979.05,125.64,0.0,1630.0,5711.32,0.0,organic,Tampa
0.86,11616506.17,16054083.86,1560068.62,6464895.83,2287449.76,159083.8,conventional,Total U.S.
1.43,124799.63,246580.95,7749.4,150967.35,174003.17,0.0,organic,Total U.S.
0.73,2204871.45,2638893.24,156194.56,1383713.06,1320163.95,3875.64,conventional,West
1.41,31369.85,51648.96,110.53,15175.56,73536.25,0.0,organic,West
0.76,419119.49,178471.03,35241.26,94218.83,32476.58,2233.33,conventional,West Tex/New Mexico
1.58,1820.39,2783.11,16.41,4651.16,395.98,0.0,organic,West Tex/New Mexico
1.28,848.19,66696.97,109.08,11293.65,173.88,0.0,conventional,Albany
1.83,35.03,329.33,0.0,1311.69,0.0,0.0,organic,Albany
0.93,377244.81,67316.04,464.46,54693.05,58630.44,0.0,conventional,Atlanta
1.66,2123.47,2121.26,0.0,392.02,977.34,0.0,organic,Atlanta
1.17,60261.38,511067.0,26791.33,180460.98,2398.44,0.0,conventional,Baltimore/Washington
1.37,495.49,6973.51,401.96,915.73,11731.76,0.0,organic,Baltimore/Washington
0.93,31802.36,8347.01,9065.03,40584.43,16.94,65.13,conventional,Boise
1.04,36.85,684.99,0.0,211.8,1440.31,0.0,organic,Boise
1.15,4120.09,391873.45,13321.08,127177.65,182.26,0.0,conventional,Boston
1.32,65.96,766.46,1.2,6918.32,0.0,0.0,organic,Boston
1.35,1619.0,52034.4,110.07,80759.05,0.0,0.0,conventional,Buffalo/Rochester
1.5,1.19,182.7,0.0,3058.58,1155.1,0.0,organic,Buffalo/Rochester
0.87,1736168.01,2173554.18,261931.07,1793640.16,321613.97,16499.43,conventional,California
1.33,17520.67,60382.97,0.0,45417.9,15259.44,0.0,organic,California
0.95,21275.55,94804.67,29602.84,42015.27,8518.03,0.0,conventional,Charlotte
1.77,313.18,2207.99,842.33,1425.34,26.71,0.0,organic,Charlotte
1.08,44289.03,534404.57,143202.95,82670.76,39333.27,376.67,conventional,Chicago
1.62,1437.58,34064.46,0.0,333.33,0.0,0.0,organic,Chicago
0.92,3115.25,151374.26,7200.14,17942.34,37684.81,1590.02,conventional,Cincinnati/Dayton
1.31,689.26,8880.64,0.0,624.9,3286.08,0.0,organic,Cincinnati/Dayton
0.97,82729.5,33601.78,17903.44,21493.26,6988.68,1260.37,conventional,Columbus
1.37,969.19,3558.82,0.0,456.52,678.54,0.0,organic,Columbus
0.85,558567.39,394770.34,54920.09,127168.82,10290.52,19.81,conventional,Dallas/Ft. Worth
1.34,5332.87,389.96,0.0,5843.94,57.64,0.0,organic,Dallas/Ft. Worth
0.72,146631.13,366330.53,37684.11,44731.85,499568.11,0.0,conventional,Denver
0.77,4369.82,10784.78,55.07,980.62,47341.32,0.0,organic,Denver
1.1,133286.56,49832.73,73427.07,57082.27,2453.77,9915.15,conventional,Detroit
1.48,4763.82,6356.7,0.0,615.29,1362.99,0.0,organic,Detroit
1.17,3614.64,110381.2,3921.19,38446.6,3621.68,447.23,conventional,Grand Rapids
1.4,2821.21,939.02,0.0,366.67,7.71,0.0,organic,Grand Rapids
1.06,503914.83,1753942.06,352247.15,488806.3,185907.38,25383.34,conventional,Great Lakes
1.48,19744.83,72015.81,0.0,9843.3,10430.58,0.0,organic,Great Lakes
1.14,38270.32,113995.58,142.14,77645.09,1205.27,0.0,conventional,Harrisburg/Scranton
1.32,119.43,203.03,16.19,690.25,6938.21,0.0,organic,Harrisburg/Scranton
1.26,3361.85,213814.5,238.17,64792.83,1911.69,0.0,conventional,Hartford/Springfield
2.08,149.26,2769.26,6.78,504.66,554.81,0.0,organic,Hartford/Springfield
0.84,434471.89,437751.47,85368.8,78471.38,58067.35,1156.67,conventional,Houston
1.33,4217.68,38.32,0.0,5837.12,7.32,0.0,organic,Houston
1.0,4590.25,101117.07,18454.86,25431.42,20246.87,3397.73,conventional,Indianapolis
1.51,458.88,1268.87,0.0,646.67,442.5,0.0,organic,Indianapolis
0.95,122360.29,10625.3,273.06,20677.59,27648.43,0.0,conventional,Jacksonville
1.76,1732.15,78.13,24.04,903.33,0.0,0.0,organic,Jacksonville
0.83,118958.86,110549.87,6133.63,40601.67,32973.41,0.0,conventional,Las Vegas
1.41,1630.03,3858.64,0.0,2984.97,6.46,0.0,organic,Las Vegas
0.74,841326.26,803197.41,88909.89,1228427.24,194492.68,16084.46,conventional,Los Angeles
1.08,11524.93,17132.02,0.0,41151.84,10218.64,0.0,organic,Los Angeles
0.89,2088.41,63265.58,2594.82,14248.08,17270.79,488.76,conventional,Louisville
1.68,44.55,1039.39,0.0,0.0,376.72,0.0,organic,Louisville
0.97,493952.15,82027.84,249.76,58416.81,68080.25,0.0,conventional,Miami/Ft. Lauderdale
1.52,2068.15,32.27,0.0,1341.37,1222.81,0.0,organic,Miami/Ft. Lauderdale
1.04,603274.41,1439156.96,141334.22,601246.48,85472.6,1413.99,conventional,Midsouth
1.46,2702.76,34243.57,2813.96,12285.03,24394.8,0.0,organic,Midsouth
0.9,123086.83,29886.44,7579.87,31952.8,20246.89,0.0,conventional,Nashville
1.53,684.01,2558.51,0.0,594.98,909.24,0.0,organic,Nashville
0.9,160167.42,24063.03,440.92,67742.84,12063.24,0.0,conventional,New Orleans/Mobile
1.52,407.39,5.95,0.0,2360.76,0.0,0.0,organic,New Orleans/Mobile
1.15,16165.18,1012218.12,1669.99,278109.41,56109.94,0.0,conventional,New York
1.54,3897.84,11770.29,1689.1,401.91,16870.22,0.0,organic,New York
1.2,96952.31,2696731.85,34789.19,976499.36,85149.37,103.33,conventional,Northeast
1.52,5988.87,21064.16,1435.67,31297.1,39753.28,0.0,organic,Northeast
1.24,2398.06,270035.12,11133.28,59836.86,3.57,0.0,conventional,Northern New England
1.66,15.92,246.12,0.0,10259.79,3.33,0.0,organic,Northern New England
0.96,279393.48,31582.03,198.79,49854.64,52384.64,0.0,conventional,Orlando
1.75,2417.89,59.89,0.0,1363.33,16.99,0.0,organic,Orlando
1.23,14091.36,271291.13,700.17,115949.34,11192.5,0.0,conventional,Philadelphia
1.37,457.95,2759.72,8.54,114.0,9995.97,0.0,organic,Philadelphia
0.59,868817.82,252752.29,12047.67,91807.54,50703.6,0.0,conventional,Phoenix/Tucson
1.35,7104.3,1765.35,0.0,4178.82,97.08,0.0,organic,Phoenix/Tucson
1.23,1767.42,67788.68,1611.68,23259.21,15711.89,16.67,conventional,Pittsburgh
1.4,373.66,21.03,0.0,815.85,104.24,0.0,organic,Pittsburgh
1.08,750885.43,510181.5,36259.27,310260.35,59405.46,3532.62,conventional,Plains
1.63,5395.24,14899.65,3836.61,11957.58,5867.8,0.0,organic,Plains
0.88,100449.51,241994.09,20422.92,363944.46,4247.82,543.52,conventional,Portland
1.25,1551.96,12122.49,15.05,22.3,16869.55,0.0,organic,Portland
0.99,42069.78,120386.44,29658.58,64396.12,1479.19,0.0,conventional,Raleigh/Greensboro
1.59,144.97,3048.57,533.83,2217.35,560.05,0.0,organic,Raleigh/Greensboro
0.97,81955.23,97007.78,8835.13,55900.0,6.57,0.0,conventional,Richmond/Norfolk
1.35,126.55,2778.08,279.11,1466.98,1774.0,0.0,organic,Richmond/Norfolk
0.97,55844.25,42998.53,178.13,44595.26,17.71,70.0,conventional,Roanoke
1.28,89.38,2637.76,0.0,801.81,2489.37,0.0,organic,Roanoke
1.08,122362.72,229930.15,15444.14,66489.91,11.6,0.0,conventional,Sacramento
1.68,1251.06,5380.3,0.0,298.6,0.0,0.0,organic,Sacramento
0.81,155537.61,153030.46,21523.37,144796.06,103723.44,0.0,conventional,San Diego
1.32,1414.85,5266.26,0.0,515.58,5238.74,0.0,organic,San Diego
1.21,144506.94,487614.57,41093.96,92023.17,601.31,0.0,conventional,San Francisco
1.93,1183.68,16067.37,0.0,233.19,83.95,0.0,organic,San Francisco
0.86,177583.68,272041.11,7552.84,374204.91,173.51,355.73,conventional,Seattle
1.29,649.31,16547.56,6.67,48.94,19940.82,0.0,organic,Seattle
0.98,171275.87,76296.7,9959.86,42725.71,22176.47,0.0,conventional,South Carolina
1.6,691.1,2094.93,360.62,2748.16,212.21,0.0,organic,South Carolina
0.84,2683172.73,1900834.74,263562.26,656702.11,140938.24,2424.94,conventional,South Central
1.38,20245.33,5601.24,0.0,36780.47,536.17,0.0,organic,South Central
0.93,2536173.86,558424.29,17017.65,489927.14,530648.6,0.0,conventional,Southeast
1.64,15773.34,7657.9,565.69,14426.01,3441.28,0.0,organic,Southeast
0.88,25931.41,32688.86,3214.92,49569.33,51.35,148.98,conventional,Spokane
1.2,44.29,1435.6,3.85,0.0,2044.41,0.0,organic,Spokane
1.01,77169.1,28510.27,34.37,89122.24,23596.15,28.62,conventional,St. Louis
1.42,2159.08,669.21,0.0,926.19,3232.56,0.0,organic,St. Louis
1.36,757.85,31787.68,2.0,25129.2,0.0,0.0,conventional,Syracuse
1.54,0.0,138.34,0.0,1240.35,329.58,0.0,organic,Syracuse
0.85,250745.95,88162.17,131.61,70164.37,110156.19,0.0,conventional,Tampa
1.6,1487.74,16.13,0.0,1770.0,154.41,0.0,organic,Tampa
0.93,11441286.89,13226088.66,1282612.91,6735384.32,2528089.14,50874.09,conventional,Total U.S.
1.35,113867.63,287590.19,8771.79,183115.43,235325.55,0.0,organic,Total U.S.
0.77,2530745.31,2193263.08,175472.09,1418302.47,1118953.54,1516.44,conventional,West
1.09,26496.6,71724.89,119.85,21108.02,135642.23,0.0,organic,West
0.74,486986.64,152838.09,16273.9,82660.45,40944.32,1333.33,conventional,West Tex/New Mexico
1.37,1591.6,4070.29,23.41,6780.56,182.04,0.0,organic,West Tex/New Mexico
1.26,1202.52,100613.46,51.22,17980.53,124.68,0.0,conventional,Albany
1.67,66.63,430.17,0.0,992.14,7.79,0.0,organic,Albany
1.04,308722.88,45915.91,654.09,56526.21,33270.84,0.0,conventional,Atlanta
1.84,2279.53,2471.83,0.0,203.33,272.76,0.0,organic,Atlanta
1.17,58788.02,535244.92,25662.38,213938.82,2591.72,0.0,conventional,Baltimore/Washington
1.59,527.87,7394.43,316.27,910.27,5218.92,0.0,organic,Baltimore/Washington
0.92,34302.93,7884.23,8901.1,40337.59,951.46,7.92,conventional,Boise
1.37,16.47,602.97,0.0,153.33,955.69,0.0,organic,Boise
1.02,4392.86,486767.87,32505.74,141307.39,243.8,0.0,conventional,Boston
1.13,14.36,743.11,0.0,8569.72,0.0,0.0,organic,Boston
1.38,1778.63,49448.64,120.55,80938.49,0.0,0.0,conventional,Buffalo/Rochester
1.51,0.0,154.52,0.0,3138.88,313.97,0.0,organic,Buffalo/Rochester
0.9,1653347.69,2336705.19,250106.17,1579233.6,162289.68,18330.9,conventional,California
1.45,16081.34,66398.85,0.0,22825.96,20235.73,0.0,organic,California
0.98,29997.79,104174.89,29112.58,37725.6,5767.43,0.0,conventional,Charlotte
1.92,469.83,1659.7,587.83,276.67,3.33,0.0,organic,Charlotte
1.11,35099.73,500623.85,139309.53,87560.47,15802.25,16.67,conventional,Chicago
1.52,777.31,24636.26,0.0,160.0,0.0,0.0,organic,Chicago
0.86,3683.42,142145.57,7457.43,20728.35,53232.61,1613.41,conventional,Cincinnati/Dayton
1.4,573.01,7597.31,0.0,400.0,1385.48,0.0,organic,Cincinnati/Dayton
1.03,52491.11,30084.71,20930.75,23123.14,6492.6,1482.44,conventional,Columbus
1.44,796.09,3813.38,0.0,223.04,412.1,0.0,organic,Columbus
0.79,600983.92,369825.14,79252.03,99602.79,15226.79,45.39,conventional,Dallas/Ft. Worth
1.25,7988.39,617.54,0.0,6016.61,25.55,0.0,organic,Dallas/Ft. Worth
0.66,118599.67,403009.94,31009.77,43026.58,649528.28,0.0,conventional,Denver
1.15,6052.49,3670.46,23.12,1737.61,10576.1,0.0,organic,Denver
1.11,82804.19,46382.59,78514.15,70769.35,4505.37,10270.89,conventional,Detroit
1.73,2686.57,6590.28,0.0,455.94,1195.83,0.0,organic,Detroit
1.05,3810.41,106814.67,5407.0,52363.98,2469.87,1300.43,conventional,Grand Rapids
1.53,1295.76,471.18,0.0,326.67,6.16,0.0,organic,Grand Rapids
1.05,364949.96,1695887.65,357831.91,554459.07,167786.33,26026.74,conventional,Great Lakes
1.46,11712.29,60713.76,12.29,8031.93,10600.79,0.0,organic,Great Lakes
1.15,37242.5,127825.35,215.42,85284.0,1204.92,0.0,conventional,Harrisburg/Scranton
2.0,107.45,294.08,12.85,979.0,3217.28,0.0,organic,Harrisburg/Scranton
1.18,4186.8,265631.34,222.86,81352.4,1079.43,0.0,conventional,Hartford/Springfield
2.21,384.59,3048.31,4.06,376.53,21.07,0.0,organic,Hartford/Springfield
0.83,447913.43,369479.18,116440.7,82818.41,50110.59,4376.67,conventional,Houston
1.31,6398.07,99.57,0.0,4808.45,0.0,0.0,organic,Houston
0.97,5231.37,105606.63,12443.2,26459.05,19618.46,2046.21,conventional,Indianapolis
1.51,315.5,1240.35,8.83,283.33,321.24,0.0,organic,Indianapolis
1.21,73496.53,9811.14,302.25,21732.66,12888.28,0.0,conventional,Jacksonville
1.8,1828.5,113.83,10.9,660.0,0.0,0.0,organic,Jacksonville
0.88,108072.15,98543.78,12497.2,42600.76,27584.48,0.0,conventional,Las Vegas
1.47,2067.07,4156.83,0.0,2611.22,19.34,0.0,organic,Las Vegas
0.76,804573.11,854485.91,84389.3,1079975.41,111405.86,17747.26,conventional,Los Angeles
1.18,10218.02,19372.67,0.0,19708.1,16565.01,0.0,organic,Los Angeles
0.9,2202.61,48151.24,2801.8,14859.65,14857.11,815.07,conventional,Louisville
1.85,67.79,1037.86,0.0,0.0,135.59,0.0,organic,Louisville
1.2,276253.48,62106.53,292.47,61025.39,30401.2,0.0,conventional,Miami/Ft. Lauderdale
1.49,903.01,6.46,0.0,1613.05,5.74,0.0,organic,Miami/Ft. Lauderdale
1.05,631861.3,1547484.48,136752.83,613646.83,70548.01,1390.46,conventional,Midsouth
1.59,2953.94,32174.82,2107.95,10016.96,10568.83,0.0,organic,Midsouth
0.95,98888.27,30227.7,6427.63,32109.79,13707.35,0.0,conventional,Nashville
1.51,699.54,3333.92,0.0,1190.0,527.03,0.0,organic,Nashville
0.88,158616.27,41109.9,499.98,77817.46,8819.16,0.0,conventional,New Orleans/Mobile
1.48,679.91,8.99,0.0,2491.74,0.0,0.0,organic,New Orleans/Mobile
1.01,18562.23,1422978.1,4948.8,349479.81,44375.33,0.0,conventional,New York
1.93,4864.18,8524.31,1706.77,1491.62,3889.08,0.0,organic,New York
1.09,102211.78,3491028.64,77510.23,1153104.63,67661.22,0.0,conventional,Northeast
1.67,7831.76,17800.16,1500.23,33936.45,15221.72,0.0,organic,Northeast
1.08,3556.39,328749.75,22335.05,92437.73,0.0,0.0,conventional,Northern New England
1.55,6.15,248.53,0.0,10204.88,0.0,0.0,organic,Northern New England
1.19,155452.86,21801.29,83.47,50177.98,20509.36,14.2,conventional,Orlando
1.77,2447.83,72.86,0.0,966.67,3.33,0.0,organic,Orlando
1.14,15195.3,340075.76,2771.59,124208.71,10314.33,0.0,conventional,Philadelphia
1.68,805.42,1997.8,33.34,565.36,4980.64,0.0,organic,Philadelphia
0.71,632962.22,272231.24,19499.03,96088.29,49193.6,0.0,conventional,Phoenix/Tucson
1.46,6758.37,1863.82,0.0,2242.02,62.4,0.0,organic,Phoenix/Tucson
1.22,1565.32,56551.43,1254.56,23178.32,12421.52,0.0,conventional,Pittsburgh
1.45,454.04,41.71,0.0,559.94,164.0,0.0,organic,Pittsburgh
1.12,634914.42,499796.45,25612.84,301751.78,28186.72,4914.77,conventional,Plains
1.47,4041.42,17676.25,8951.95,10322.62,9061.31,0.0,organic,Plains
0.87,91788.6,249094.94,16915.12,366756.26,6677.6,152.5,conventional,Portland
1.22,1345.36,11419.3,0.0,27.85,16654.11,0.0,organic,Portland
1.0,47604.07,140274.99,27591.48,56176.96,601.34,0.0,conventional,Raleigh/Greensboro
1.66,147.2,2088.92,436.7,1260.66,204.12,0.0,organic,Raleigh/Greensboro
0.97,102087.13,115257.04,8461.9,46788.54,0.0,0.0,conventional,Richmond/Norfolk
1.4,69.79,2273.91,253.58,1033.7,542.44,0.0,organic,Richmond/Norfolk
0.98,64687.72,51993.7,98.71,40764.59,0.0,73.33,conventional,Roanoke
1.37,130.27,2593.49,0.0,622.12,1163.88,0.0,organic,Roanoke
1.11,105468.97,256283.84,15555.85,60045.08,0.0,2.9,conventional,Sacramento
1.72,1153.85,5593.51,0.0,133.49,0.0,0.0,organic,Sacramento
